code,fiscal_year,revenue,cogs,assets
001020,2023,362071696060.0,299229802825.0,491668368146.0
001020,2024,290184364896.0,256290601556.0,490046182315.0
001020,2025,266668528958.0,240853967069.0,469194967845.0
001040,2015,21166707211000.0,14473552196000.0,23562143506000.0
001040,2016,23954197397000.0,16501957752000.0,27009587950000.0
001040,2017,26898599989000.0,18608585681000.0,29325383064000.0
001040,2018,29523435477000.0,21170216737000.0,31729548648000.0
001040,2019,33779706665000.0,24634400467000.0,40381364593000.0
001040,2020,31999102947000.0,23391528118000.0,40024965069000.0
001040,2021,34484026554000.0,24787913920000.0,41955995804000.0
001040,2022,40924879773000.0,29696090453000.0,48240408307000.0
001040,2023,41352688159000.0,29955292833000.0,47203762893000.0
001040,2024,43646656090000.0,31022833303000.0,47496993224000.0
001040,2025,45018829227000.0,32050573406000.0,46966393292000.0
001060,2015,434352380163.0,273729078087.0,613481028258.0
001060,2016,467465120987.0,294121424641.0,651077843790.0
001060,2017,502918586614.0,314286148657.0,630873130604.0
001060,2018,537181974037.0,340141765146.0,593791187484.0
001060,2019,511335342733.0,350215956382.0,573207865158.0
001060,2020,547335707795.0,369810083655.0,549085028575.0
001060,2021,606584944778.0,372208611437.0,633053136402.0
001060,2022,684351099249.0,396396561502.0,627972755001.0
001060,2023,748526707817.0,412984311748.0,645038796101.0
001060,2024,719375756340.0,395877577213.0,604598517283.0
001060,2025,775298057923.0,415984174258.0,605273167595.0
001070,2015,244388848928.0,225720637169.0,370516546768.0
001070,2016,245581674685.0,227767982343.0,371647516785.0
001070,2017,208620667629.0,202162408582.0,355954576798.0
001070,2018,209061756625.0,207171551190.0,267468485061.0
001070,2019,156304223062.0,153360519610.0,197730296951.0
001070,2020,175246728156.0,159902043636.0,213793932924.0
001070,2021,200372904619.0,182067931537.0,232612120328.0
001070,2022,191519691272.0,178090722213.0,210639557874.0
001070,2023,149403981153.0,132382494928.0,180718514592.0
001070,2024,133909117274.0,119329552139.0,185398515032.0
001070,2025,158285867181.0,141908587926.0,235543713677.0
001080,2015,232143976145.0,206963364161.0,272332303272.0
001080,2016,214873529954.0,192004946813.0,270036337765.0
001080,2017,214187823190.0,194362203335.0,249419065423.0
001080,2018,215235726877.0,197680217632.0,252054374237.0
001080,2019,209158970546.0,194166023144.0,249265095244.0
001080,2020,196419616737.0,180840474416.0,249750178792.0
001080,2021,196123923305.0,178440075316.0,258241792947.0
001080,2022,253705017361.0,230998881900.0,257003015078.0
001080,2023,213296308408.0,201090017931.0,279981666833.0
001080,2024,179904428905.0,176617859294.0,204811085193.0
001080,2025,152953052398.0,144515776824.0,211164112134.0
0010F0,2025,52193588709.0,40663129058.0,70155535846.0
0010V0,2025,48466916636.0,28145555864.0,82378185422.0
001120,2015,13224458801454.0,12710715011312.0,5383467294038.0
001120,2016,11966717411723.0,11220847479788.0,5177266512940.0
001120,2017,12827237443495.0,12076656118081.0,4967601556415.0
001120,2018,9988224865921.0,9277167228160.0,5038072460864.0
001120,2019,10530857111717.0,9817350113252.0,4875982304085.0
001120,2020,11282632389570.0,10550255568000.0,5395942204029.0
001120,2021,16686532633651.0,15335138520772.0,6746889021744.0
001120,2022,18759549404034.0,16924062732120.0,7719007333629.0
001120,2023,14514349869122.0,13138717077726.0,7995340730864.0
001120,2024,16637572685167.0,15130525526034.0,8930865616216.0
001120,2025,16706309561513.0,15328741295029.0,9328302981413.0
001130,2015,825841280918.0,654924215542.0,895425737712.0
001130,2016,807518333147.0,632256117808.0,867495382096.0
001130,2017,810844358507.0,643507608242.0,873461794681.0
001130,2018,864585835647.0,690125162596.0,919690198948.0
001130,2019,933866093002.0,754147337277.0,1005108274460.0
001130,2020,970248268165.0,783351408170.0,1084880807803.0
001130,2021,1111341734130.0,913102296711.0,1321597380773.0
001130,2022,1368170051431.0,1140016314258.0,1318431898542.0
001130,2023,1441458547512.0,1183348997432.0,1401353854060.0
001130,2024,1374735359151.0,1095971147941.0,1560462376675.0
001130,2025,1375199649054.0,1102206656086.0,1534815922172.0
001140,2015,91618544938.0,85746775891.0,83085438266.0
001140,2016,87333325845.0,79591801813.0,81308887366.0
001140,2017,78255521546.0,72337682963.0,73270170253.0
001140,2018,71549827901.0,67935984832.0,48188112711.0
001140,2019,89087334122.0,71346936527.0,115356448465.0
001140,2020,109928740663.0,78435499061.0,90823630562.0
001140,2021,96849603243.0,69105725865.0,102314951997.0
001140,2022,102255056679.0,73355267178.0,109959854401.0
001140,2023,47384485455.0,47134517948.0,91419723256.0
001140,2024,40641437841.0,41081819249.0,75396030106.0
001140,2025,4081102301.0,5007225791.0,60175790765.0
0011A0,2025,56573055392.0,42988368966.0,72416914052.0
001210,2015,396261335819.0,355915518349.0,475649784250.0
001210,2016,415189782491.0,364306743865.0,460497631672.0
001210,2017,338670379970.0,298770262145.0,409873260330.0
001210,2018,77296232916.0,91808500698.0,170295317411.0
001210,2019,62937826664.0,45959368005.0,73092108652.0
001210,2020,45133596717.0,33003995760.0,67783031106.0
001210,2021,41640597680.0,32040392360.0,83849543774.0
001210,2022,46015093156.0,36146642753.0,61814213952.0
001210,2023,53372993650.0,38597839541.0,52905126549.0
001210,2024,53171559352.0,39111013484.0,33341564828.0
001210,2025,44337718233.0,30551130104.0,30776225371.0
001230,2015,5720334279000.0,5171609147000.0,6895914185000.0
001230,2016,5006583137000.0,4354879126000.0,6324651883000.0
001230,2017,6049348882989.0,5434126116222.0,6091004172153.0
001230,2018,5964930870893.0,5483287279723.0,5730222156546.0
001230,2019,5658431459389.0,5150266952515.0,5439008436653.0
001230,2020,5206191561313.0,4609840343151.0,5418538741502.0
001230,2021,7240296531105.0,6079165575143.0,6334110919060.0
001230,2022,8511126283083.0,7342119028446.0,6451247796882.0
001230,2023,1841113699327.0,1667564306237.0,2421648337449.0
001230,2024,1999426088314.0,1830440129071.0,2509278276042.0
001230,2025,1985265094613.0,1832376992694.0,2693396462019.0
001250,2015,2262023464125.0,2169767292322.0,800714753155.0
001250,2016,2553790920272.0,2448211612334.0,1326423032726.0
001250,2017,3387389006146.0,3247380624240.0,1397854513173.0
001250,2018,4058527568657.0,3919798855194.0,1336006541536.0
001250,2019,3889400298212.0,3741419801167.0,1205244855027.0
001250,2020,2815020979457.0,2692773490763.0,956821701333.0
001250,2021,3849040520289.0,3713993852827.0,1442681820909.0
001250,2022,5070923117354.0,4885685982288.0,1419412958453.0
001250,2023,3916492566786.0,3714060002577.0,1401098380370.0
001250,2024,4066493928000.0,3862703642000.0,1439641460000.0
001250,2025,4109264561000.0,3928691088000.0,1452118858000.0
001260,2015,302388686976.0,342540158878.0,239239292398.0
001260,2016,183598711370.0,184706804845.0,175893878518.0
001260,2017,115611172617.0,105448288385.0,166416066655.0
001260,2018,157172930507.0,132367835963.0,148906646963.0
001260,2019,236179654398.0,213744433108.0,202566664735.0
001260,2020,237961500135.0,203881235456.0,204018820097.0
001260,2021,356740019691.0,315651030864.0,273978348947.0
001260,2022,450379452331.0,415043906546.0,345922884373.0
001260,2023,547683547225.0,522807942492.0,377327938424.0
001260,2024,504249000325.0,479937458936.0,417033569966.0
001260,2025,357445671000.0,322787409000.0,410092454000.0
001340,2015,129196822657.0,103747045904.0,309667229375.0
001340,2016,134659356047.0,105957366090.0,280792568151.0
001340,2017,144980615731.0,111924144357.0,280019986771.0
001340,2018,175487656897.0,118740039017.0,297711550154.0
001340,2019,168389466315.0,119978564051.0,328845192767.0
001340,2020,171324548992.0,128566527575.0,322745474988.0
001340,2021,191117728512.0,139069708715.0,359208429757.0
001340,2022,232725146826.0,164089316152.0,404267600510.0
001340,2023,233521888171.0,175343877922.0,426908196303.0
001340,2024,245228124294.0,187400674881.0,464295668847.0
001340,2025,272137469082.0,208986519668.0,606449785297.0
001360,2015,42164637259.0,30893899557.0,130217682338.0
001360,2016,48223429864.0,40614195964.0,138284746968.0
001360,2017,41919468821.0,36837629934.0,154194193274.0
001360,2018,46483649019.0,37894299742.0,160646663782.0
001360,2019,44566363211.0,35167193171.0,168532386233.0
001360,2020,48269172240.0,37818277876.0,178725958079.0
001360,2021,54901130222.0,45619391992.0,145456078325.0
001360,2022,51832233858.0,27213215495.0,117914808538.0
001360,2023,51955037960.0,28981966930.0,93479032024.0
001360,2024,44294231025.0,24519976236.0,128451959179.0
001360,2025,46074379551.0,32094546322.0,167437187130.0
001380,2015,112358740858.0,105517776918.0,203147147708.0
001380,2016,141456441824.0,128311479094.0,210143167628.0
001380,2017,143292754299.0,134934969230.0,197415490274.0
001380,2018,134548200063.0,120566962540.0,199625376276.0
001380,2019,125797649594.0,112812914855.0,204066347761.0
001380,2020,85060365619.0,73510001255.0,198865921890.0
001380,2021,57771768373.0,50356051348.0,187021454393.0
001380,2022,67661514915.0,60690805097.0,185935448420.0
001380,2023,96577221552.0,81948610832.0,198246797314.0
001380,2024,99434870010.0,85752465736.0,199881677024.0
001380,2025,93481243542.0,80915638209.0,198430614295.0
001390,2015,1014474707121.0,810952424427.0,1142452650982.0
001390,2016,1031449560124.0,821226256230.0,1263528833800.0
001390,2017,1099484824717.0,777400067034.0,1480673142139.0
001390,2018,1282776686622.0,884059061732.0,1508599076377.0
001390,2019,2068395230839.0,1587493819608.0,4151542217468.0
001390,2020,3686350351629.0,3018826627423.0,4323538345059.0
001390,2021,4931505172315.0,4014585510414.0,4884892280208.0
001390,2022,6607355088852.0,5518853282127.0,6981908974784.0
001390,2023,8933057023552.0,7696843958184.0,7818145771325.0
001390,2024,8863142439982.0,7838997148592.0,8160948249649.0
001390,2025,9101646921664.0,8052891781467.0,8343678242449.0
0013V0,2025,109497527234.0,63542951734.0,83070753778.0
001420,2015,30490729060.0,28585188865.0,43650058799.0
001420,2016,31807061679.0,28656870722.0,44707584390.0
001420,2017,24900924849.0,22859750077.0,41123790760.0
001420,2018,21894839377.0,20362952658.0,38346073110.0
001420,2019,21887046474.0,20458631012.0,38191577718.0
001420,2020,16338892686.0,15714813199.0,38295003548.0
001420,2021,14713198577.0,14140980576.0,37439040672.0
001420,2022,10954651040.0,10465298722.0,34948504183.0
001420,2023,9212314418.0,8905947482.0,37386713995.0
001420,2024,11570639556.0,10458346604.0,53539770506.0
001420,2025,14864855000.0,14183992722.0,45421078401.0
001430,2015,2526725912931.0,2192526317484.0,3593929794898.0
001430,2016,2531111524260.0,2271770115590.0,3537087560425.0
001430,2017,3055344916475.0,2736767835124.0,3590984648655.0
001430,2018,3278056472831.0,3087956484928.0,3718893786248.0
001430,2019,2960677156184.0,2788518178626.0,3576889161377.0
001430,2020,2535775915596.0,2402692061225.0,3280434990885.0
001430,2021,3651102951303.0,3257323362876.0,3525996555495.0
001430,2022,4386332748546.0,4040501591375.0,3818404052059.0
001430,2023,4083481175925.0,3677434158236.0,3665171000621.0
001430,2024,3636063257694.0,3378039028208.0,3826646864046.0
001430,2025,3651585276954.0,3336515123632.0,3914568488213.0
001440,2015,1688712586000.0,1524947734000.0,1552803066000.0
001440,2016,1374010600000.0,1221072843000.0,1315810316000.0
001440,2017,1587602185000.0,1453585375000.0,1335623183000.0
001440,2018,1648815011000.0,1524446106000.0,1172944859000.0
001440,2019,1554739981000.0,1455652502000.0,1235075989000.0
001440,2020,1596841749000.0,1467435073000.0,1199462928000.0
001440,2021,1997709556000.0,1872932579000.0,1420870615000.0
001440,2022,2450545975000.0,2312166890000.0,1620264871000.0
001440,2023,2843980012000.0,2651978862000.0,1878565100000.0
001440,2024,3291299375000.0,3027913181000.0,2642726208000.0
001440,2025,3636018215712.0,3352854241384.0,3493282185409.0
001460,2015,182195987906.0,111111978684.0,691464608847.0
001460,2016,211857617732.0,144343997730.0,733018517741.0
001460,2017,195815807700.0,126448217930.0,745823200349.0
001460,2018,197864080352.0,124040904813.0,738431267101.0
001460,2019,170589026967.0,101169466025.0,693882852856.0
001460,2020,161863377007.0,93110793721.0,679134863796.0
001460,2021,164445893789.0,94549164714.0,684434512150.0
001460,2022,169680336869.0,97946673770.0,668872026401.0
001460,2023,168401523886.0,95788698931.0,685663060325.0
001460,2024,165207568941.0,94532603464.0,696400955313.0
001460,2025,163166613171.0,87564545469.0,775789336133.0
001470,2015,528046340351.0,528157186297.0,1786124862963.0
001470,2016,390337422991.0,391299910547.0,425668794861.0
001470,2017,280423782241.0,280715370169.0,390366998964.0
001470,2018,177427227023.0,160328628512.0,382789732400.0
001470,2019,226287328070.0,208958897338.0,390385063359.0
001470,2020,379362245615.0,350113800106.0,458484438831.0
001470,2021,357047939605.0,325897386780.0,518134299719.0
001470,2022,436292508722.0,477257904550.0,498726793527.0
001470,2023,574975687073.0,610532275107.0,513742450417.0
001470,2024,462425746422.0,508194905274.0,300331502195.0
001470,2025,110992936772.0,104285354933.0,174374947199.0
001520,2015,392665078502.0,323879629691.0,1184189631146.0
001520,2016,439901518546.0,386167619831.0,1004693582734.0
001520,2017,483087799744.0,426606316881.0,980377627900.0
001520,2018,529745192753.0,471239681855.0,977551540478.0
001520,2019,539085144007.0,489344574040.0,1017398588370.0
001520,2020,603129522484.0,538990689751.0,996760196202.0
001520,2021,699569458171.0,619111544049.0,1007233609953.0
001520,2022,767681537593.0,685158028943.0,983550240798.0
001520,2023,866327008521.0,765461719065.0,1099649987596.0
001520,2024,750408346536.0,675152500619.0,1316088357178.0
001520,2025,630627899042.0,579811076056.0,1454847945012.0
001530,2015,774113876197.0,594053066912.0,978717601721.0
001530,2016,822414466821.0,626527218050.0,986880678525.0
001530,2017,847124066720.0,635286168048.0,931120053650.0
001530,2018,909348930386.0,664036078437.0,947634080850.0
001530,2019,939505843005.0,690834367505.0,956980357290.0
001530,2020,679668085533.0,592409442130.0,882559327707.0
001530,2021,813085258056.0,701450573134.0,993144117431.0
001530,2022,913722865510.0,807243827246.0,1000282518406.0
001530,2023,682872127202.0,620543126282.0,975653234729.0
001530,2024,651725598894.0,585161197948.0,1013743449745.0
001530,2025,601351665454.0,541884469567.0,1024755857460.0
001540,2015,197735825802.0,116625848740.0,197854692932.0
001540,2016,174002376356.0,103615983902.0,196267318486.0
001540,2017,183599893263.0,91423329954.0,208065057599.0
001540,2018,185745621902.0,87959338309.0,212923583230.0
001540,2019,155851757368.0,77857859893.0,217956961153.0
001540,2020,143364217858.0,58471091663.0,206983690194.0
001540,2021,163533830268.0,62515596496.0,219955957073.0
001540,2022,205388536295.0,79109064676.0,223912433648.0
001540,2023,233675500767.0,93104723776.0,238597552699.0
001540,2024,271115916678.0,103219449031.0,302535318896.0
001540,2025,306873904373.0,106571606479.0,310952617469.0
001550,2015,58827841998.0,43909963495.0,86659966828.0
001550,2016,59058575683.0,45080814402.0,88744853401.0
001550,2017,59947612569.0,46281036185.0,93468379865.0
001550,2018,60513162352.0,45594880043.0,94027701306.0
001550,2019,70897366806.0,56108782828.0,91685509979.0
001550,2020,73654579178.0,55664851433.0,87855328252.0
001550,2021,84597515362.0,66992413478.0,103778712983.0
001550,2022,148554917835.0,120263547574.0,130041760125.0
001550,2023,114718158323.0,103833247087.0,118588764533.0
001550,2024,102447803292.0,81244907012.0,119924769170.0
001550,2025,99737235320.0,78751095700.0,123257989730.0
001560,2015,86575557581.0,70949727267.0,97389005952.0
001560,2016,86409643025.0,70752704563.0,98362304568.0
001560,2017,82451325482.0,65666787981.0,98981772168.0
001560,2018,82191790225.0,66232020490.0,98371086449.0
001560,2019,81071832925.0,63831562544.0,102503180318.0
001560,2020,73164758081.0,59908590312.0,98714751683.0
001560,2021,79747901283.0,62358583467.0,106469253369.0
001560,2022,83435241806.0,66214799996.0,104117875897.0
001560,2023,85239048510.0,65371589475.0,106615084744.0
001560,2024,81974461738.0,62410187498.0,116092096071.0
001560,2025,78898942508.0,61104217140.0,121234213232.0
001570,2015,158999532816.0,136083219115.0,165405930524.0
001570,2016,168681745782.0,137529478760.0,178901902128.0
