출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,표준수익,표준봉,표준how,단기수익,단기봉,단기how,창완결126,창완결20
2025-03-04,011500,한농화성,A,A,실행,-12.5,17000.0,-16.7,일240,10.0,목표,1,-10.4,304453207740,0.060658823529411876,2,2단트레일,0.06666666666666665,1,목표전량,True,True
2025-03-04,281740,레이크머티리얼즈,A,B,실행,-12.5,16880.0,-14.2,일240,-6.2,트레일,2,-21.8,1232447775000,-0.06213270142180094,2,트레일,0.0550947867298579,1,목표전량,True,True
2025-02-28,007660,이수페타시스,A,A,실행,-12.4,37650.0,-12.0,주60주,-5.1,손절,1,-12.2,2381227675350,-0.05060978308986286,1,손절,-0.05060978308986286,1,손절,True,True
2025-02-27,003160,디아이,A,C,주의,-9.3,14040.0,-13.6,주60주,-5.2,손절,1,5.4,481666000000,-0.05202991452991457,1,손절,-0.05202991452991457,1,손절,True,True
2025-02-24,008730,율촌화학,A,B,주의,-8.5,29100.0,-14.4,일240,-8.1,손절,10,-8.8,758880000000,-0.0810137457044674,10,손절,-0.04838487972508587,5,트레일,True,True
2025-02-19,091810,트리니티항공,A,C,주의,-7.6,2745.0,-19.5,일240,-5.7,손절,7,-25.1,839978006400,-0.05692167577413476,7,손절,-0.04816029143897993,7,트레일,True,True
2025-02-14,067160,SOOP,A,B,주의,-10.4,107500.0,-13.0,일240,-5.5,손절,9,-24.5,923029790100,-0.05530232558139536,9,손절,-0.040632558139534924,8,트레일,True,True
2025-02-13,259960,크래프톤,A,C,주의,-10.7,317000.0,-15.5,월10,9.1,목표,14,18.9,17438393336000,0.09123028391167198,86,2단트레일,0.060988433228180705,4,목표전량,True,True
2025-02-12,114840,아이패밀리에스씨,A,C,주의,-11.9,21950.0,-19.3,주60주,12.0,목표,2,-12.8,424151822400,0.10002277904328016,4,2단트레일,0.07972665148063784,2,목표전량,True,True
2025-02-10,137310,에스디바이오센서,A,B,실행,-12.8,10620.0,-14.1,주60주,8.2,목표,10,-18.3,1399125447720,0.04955743879472696,11,2단트레일,0.05492780916509732,10,목표전량,True,True
2025-02-04,204270,제이앤티씨,A,B,실행,-14.2,18920.0,-13.6,주60주,7.9,목표,2,-20.2,1266881405400,0.22309725158562366,12,2단트레일,0.05250176180408728,2,목표전량,True,True
2025-02-04,008730,율촌화학,A,C,실행,-14.2,26000.0,-15.0,월10,8.8,목표,3,-7.7,758880000000,0.1661538461538461,13,2단트레일,0.05897435897435899,2,목표전량,True,True
2025-02-04,031980,피에스케이홀딩스,A,B,실행,-14.2,46400.0,-14.1,주60주,8.2,목표,2,-17.8,1164369330000,0.07103448275862068,7,2단트레일,0.054597701149425415,1,목표전량,True,True
2025-02-03,025980,아난티,A,B,실행,-15.1,5450.0,-12.9,월10,7.4,목표,4,5.1,522913920200,0.040128440366972384,38,2단트레일,0.04954128440366978,2,목표전량,True,True
2025-02-03,083450,GST,A,C,실행,-15.1,16760.0,-14.0,주60주,8.1,목표,4,10.1,331002800000,0.15372911694510738,17,2단트레일,0.05429594272076366,3,목표전량,True,True
2025-02-03,006260,LS,A,B,실행,-15.1,110100.0,-13.6,주60주,7.9,목표,7,-5.4,3822140000000,0.08581289736603082,13,2단트레일,0.05267938237965475,1,목표전량,True,True
2025-02-03,031980,피에스케이홀딩스,A,A,실행,-15.1,49000.0,-15.2,월10,9.0,목표,7,-23.7,1164369330000,0.04685714285714282,8,2단트레일,-0.03493877551020408,2,트레일,True,True
2025-02-03,348210,넥스틴,A,C,실행,-15.1,54300.0,-13.9,월10,8.1,목표,3,9.2,602337600000,0.044530386740331496,15,2단트레일,0.054020871700429796,1,목표전량,True,True
2025-02-03,095340,ISC,A,C,실행,-15.1,60500.0,-17.0,월10,10.2,목표,2,-12.9,1420202886000,0.12651239669421488,15,2단트레일,0.06831955922865007,2,목표전량,True,True
2025-02-03,033100,제룡전기,A,C,실행,-15.1,48800.0,-20.0,주60주,-6.3,손절,1,-34.0,891463699500,-0.06265368852459019,1,손절,-0.06265368852459019,1,손절,True,True
2025-02-03,003160,디아이,A,B,실행,-15.1,15420.0,-16.2,일240,9.7,목표,10,-9.3,481666000000,0.1375486381322958,14,2단트레일,-0.022127107652399447,3,트레일,True,True
2025-02-03,089030,테크윙,A,C,실행,-15.1,41650.0,-15.9,월10,9.4,목표,14,-20.2,1697723165250,0.061596638655462166,16,2단트레일,0.06282513005202084,6,목표전량,True,True
2025-02-03,008730,율촌화학,A,C,실행,-15.1,26200.0,-19.6,월10,12.2,목표,4,-4.6,758880000000,0.17824427480916027,14,2단트레일,0.08142493638676851,4,목표전량,True,True
2025-02-03,007660,이수페타시스,A,C,실행,-15.1,34250.0,-16.3,주60주,9.7,목표,2,5.8,2447636415300,0.12278832116788319,15,2단트레일,0.0647201946472018,1,목표전량,True,True
2025-02-03,204270,제이앤티씨,A,A,실행,-15.1,19430.0,-16.8,일240,10.1,목표,3,-21.6,1266881405400,0.2162120432321153,13,2단트레일,0.0672499571109968,3,목표전량,True,True
2025-02-03,042700,한미반도체,A,B,실행,-15.1,106000.0,-12.1,주60주,6.9,목표,3,-34.2,10936734118800,0.034433962264150964,4,2단트레일,0.04591194968553469,1,목표전량,True,True
2025-01-08,226950,올릭스,A,C,실행,-12.8,15250.0,-19.6,주60주,-5.9,트레일,7,203.9,355531375980,-0.05883278688524596,7,트레일,-0.016052459016393406,7,트레일,True,True
2025-01-07,178320,서진시스템,A,C,실행,-13.8,23550.0,-15.7,주60주,-4.7,트레일,35,-11.9,1510257564900,-0.04713375796178343,35,트레일,0.0622788393489031,5,목표전량,True,True
2024-12-30,094170,동운아나텍,A,C,실행,-17.0,17990.0,-17.5,월10,10.6,목표,3,14.8,343019071920,0.10569760978321296,37,2단트레일,0.07059477487493049,2,목표전량,True,True
2024-12-30,071320,지역난방공사,A,A,실행,-17.0,41400.0,-16.6,주60주,10.0,목표,34,22.2,479360001600,0.12054347826086964,59,2단트레일,0.06642512077294693,13,목표전량,True,True
2024-12-30,104700,한국철강,A,B,실행,-17.0,8380.0,-14.8,주60주,-7.5,손절,11,-3.6,355731000000,-0.07494033412887824,11,손절,-0.07341288782816224,11,트레일,True,True
2024-12-30,139480,이마트,A,B,실행,-17.0,63400.0,-16.0,월10,9.5,목표,26,26.7,1767326924600,0.15774447949526815,50,2단트레일,0.06361724500525745,5,목표전량,True,True
2024-12-20,226950,올릭스,A,A,실행,-16.9,16490.0,-16.0,일240,9.5,목표,2,216.6,362002683000,0.05496058217101274,3,2단트레일,0.06327066909237922,1,목표전량,True,True
2024-12-20,094480,갤럭시아머니트리,A,C,실행,-16.9,7550.0,-14.6,월10,8.5,목표,7,-0.7,333453623000,0.05031788079470201,21,2단트레일,0.05695364238410594,1,목표전량,True,True
2024-12-17,377300,카카오페이,A,B,실행,-15.0,29400.0,-12.1,월10,-5.2,손절,2,9.0,3331908335250,-0.051615646258503456,2,손절,-0.051615646258503456,2,손절,True,True
2024-12-11,089030,테크윙,A,B,실행,-15.5,31400.0,-12.9,주60주,7.4,목표,2,34.1,1311112939500,0.2726910828025477,30,2단트레일,0.0493630573248407,1,목표전량,True,True
2024-12-09,027360,아주IB투자,A,C,실행,-18.4,2330.0,-13.7,주60주,7.9,목표,1,2.1,339856590860,0.06656652360515014,9,2단트레일,0.05293276108726763,1,목표전량,True,True
2024-12-09,314930,바이오다인,A,B,실행,-18.4,14700.0,-15.5,월10,9.2,목표,1,-5.8,509859084390,0.09756462585034009,9,2단트레일,0.061224489795918435,1,목표전량,True,True
2024-12-09,334970,프레스티지바이오로직스,A,C,실행,-18.4,4635.0,-20.2,주60주,12.7,목표,5,4.3,412636005210,0.07314994606256753,9,2단트레일,0.08450197770586132,3,목표전량,True,True
2024-12-09,220100,퓨쳐켐,A,C,실행,-18.4,15410.0,-17.2,일240,10.4,목표,1,45.0,356065717050,0.05444516547696299,9,2단트레일,0.06921912178239253,1,목표전량,True,True
2024-12-09,216080,제테마,A,B,실행,-18.4,15970.0,-20.3,일240,-4.2,트레일,6,-17.0,348720127910,-0.04230432060112721,6,트레일,0.08515967438948047,1,목표전량,True,True
2024-12-09,032820,우리기술,A,C,실행,-18.4,1656.0,-13.4,주60주,7.7,목표,3,20.2,353461381800,0.0514492753623188,12,2단트레일,0.05152979066022545,3,목표전량,True,True
2024-12-09,097230,HJ중공업,A,B,실행,-18.4,3220.0,-13.1,월10,7.5,목표,1,123.0,379314349955,0.5201397515527949,11,2단트레일,0.05020703933747406,1,목표전량,True,True
2024-12-09,077970,STX엔진,A,A,실행,-18.4,15750.0,-12.5,일240,7.1,목표,2,63.5,440620511600,0.24949206349206343,30,2단트레일,0.04761904761904767,1,목표전량,True,True
2024-12-09,053030,바이넥스,A,B,실행,-18.4,14860.0,-14.7,주60주,8.6,목표,1,35.9,565436452400,0.1062449528936742,9,2단트레일,0.05742485419470622,1,목표전량,True,True
2024-12-09,003530,한화투자증권,A,B,실행,-18.4,3585.0,-16.1,일240,9.6,목표,5,-3.9,758426384625,0.05991631799163177,8,2단트레일,0.0641562064156207,3,목표전량,True,True
2024-12-09,037270,YG PLUS,A,B,실행,-18.4,3815.0,-21.0,일240,-0.9,트레일,9,12.1,307632638500,-0.009279161205766773,9,트레일,0.08868501529051986,1,목표전량,True,True
2024-12-09,112040,위메이드,A,C,실행,-18.4,39600.0,-14.7,월10,-5.4,손절,8,4.0,1544655976500,-0.05359848484848484,8,손절,0.05723905723905709,4,목표전량,True,True
2024-12-09,099320,쎄트렉아이,A,C,실행,-18.4,36300.0,-13.4,주60주,7.7,목표,2,41.3,479665976400,0.24523415977961427,52,2단트레일,0.051423324150596805,1,목표전량,True,True
2024-12-06,094480,갤럭시아머니트리,A,A,실행,-16.0,7920.0,-12.2,주60주,-6.2,손절,1,-4.9,333453623000,-0.06199494949494955,1,손절,-0.06199494949494955,1,손절,True,True
2024-12-06,027360,아주IB투자,A,B,실행,-16.0,2515.0,-13.7,주60주,8.0,목표,4,-8.9,339856590860,0.03976143141153077,9,2단트레일,0.0530152418820411,3,목표전량,True,True
2024-12-06,036570,NC,A,B,실행,-16.0,200500.0,-16.6,일240,-5.9,트레일,15,-10.0,5214080225000,-0.05855361596009978,15,트레일,0.06650041562759768,5,목표전량,True,True
2024-12-06,041190,우리기술투자,A,B,실행,-16.0,8240.0,-13.3,월10,-5.0,손절,1,-17.4,737520000000,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2024-12-05,027360,아주IB투자,A,C,실행,-15.5,2700.0,-15.5,일240,-8.5,손절,1,-15.6,339856590860,-0.085123611111111,1,손절,-0.085123611111111,1,손절,True,True
2024-12-05,032820,우리기술,A,A,실행,-15.5,1912.0,-13.9,일240,-6.1,손절,1,2.8,353461381800,-0.061094512726638794,1,손절,-0.061094512726638794,1,손절,True,True
2024-12-05,126720,수산인더스트리,A,C,실행,-15.5,20000.0,-14.2,주60주,-5.9,손절,1,2.0,313577700000,-0.059024999999999994,1,손절,-0.059024999999999994,1,손절,True,True
2024-11-28,402340,SK스퀘어,A,B,실행,-13.4,74000.0,-12.5,일240,7.2,목표,5,18.4,11426796608000,0.06381081081081086,22,2단트레일,0.047747747747747704,5,목표전량,True,True
2024-11-22,328130,루닛,A,A,실행,-13.5,55000.0,-14.7,일240,8.6,목표,1,20.2,1147707792000,0.1319818181818183,5,2단트레일,0.05757575757575761,1,목표전량,True,True
2024-11-19,089030,테크윙,A,B,실행,-14.5,33600.0,-13.5,일240,7.8,목표,1,43.6,1665972567000,0.060252976190476204,8,2단트레일,0.05208333333333326,1,목표전량,True,True
2024-11-15,257720,실리콘투,A,C,실행,-16.4,28050.0,-23.2,월10,-9.2,손절,5,10.5,2325357538800,-0.09233511586452758,5,손절,-0.052121212121212124,2,트레일,True,True
2024-11-14,317330,덕산테코피아,A,C,실행,-16.3,31400.0,-13.6,주60주,-5.2,손절,1,9.1,774014875200,-0.05151273885350316,1,손절,-0.05151273885350316,1,손절,True,True
2024-11-14,000250,삼천당제약,A,B,실행,-16.3,108400.0,-16.4,주60주,-3.6,트레일,8,50.8,3173795961600,-0.036383763837638416,8,트레일,0.06519065190651907,1,목표전량,True,True
2024-11-14,094480,갤럭시아머니트리,A,B,실행,-16.3,8090.0,-12.4,일240,7.0,목표,3,-2.6,333845921380,0.03522867737948088,4,2단트레일,0.046971569839307836,3,목표전량,True,True
2024-11-13,000250,삼천당제약,A,B,실행,-16.4,116700.0,-12.8,일240,-5.5,손절,1,39.4,3173795961600,-0.05455869751499576,1,손절,-0.05455869751499576,1,손절,True,True
2024-11-13,229640,LS에코에너지,A,B,실행,-16.4,23300.0,-17.4,주60주,10.5,목표,15,55.4,837590440650,0.5213304721030043,50,2단트레일,-0.034592274678111545,2,트레일,True,True
2024-11-13,033100,제룡전기,A,C,실행,-16.4,44750.0,-18.0,주60주,-6.0,손절,12,14.0,849701436100,-0.05955307262569831,12,손절,-0.021407821229050272,2,트레일,True,True
2024-11-13,358570,지아이이노베이션,A,C,실행,-16.4,11430.0,-15.1,주60주,-5.0,손절,2,-18.6,631430341080,-0.050000000000000044,2,손절,0.05949256342957132,1,목표전량,True,True
2024-11-13,094480,갤럭시아머니트리,A,C,실행,-16.4,8550.0,-12.8,일240,-8.9,손절,2,-8.7,333845921380,-0.08881944444444445,2,손절,-0.0746198830409357,2,트레일,True,True
2024-11-13,010120,LS ELECTRIC,A,C,실행,-16.4,141300.0,-14.3,일240,-7.2,트레일,6,27.1,4389000000000,-0.07204529370134471,6,트레일,-0.02986553432413308,2,트레일,True,True
2024-11-12,192820,코스맥스,A,C,실행,-14.1,129300.0,-16.1,주60주,-5.3,손절,2,14.0,1712640908100,-0.052938901778809,2,손절,-0.043000773395204916,2,트레일,True,True
2024-11-12,033100,제룡전기,A,B,실행,-14.1,46200.0,-23.6,주60주,-5.0,손절,2,5.7,849701436100,-0.050000000000000044,2,손절,-0.04415584415584417,2,트레일,True,True
2024-11-12,241710,코스메카코리아,A,B,실행,-14.1,61200.0,-23.9,월10,-6.4,손절,2,-17.3,850128000000,-0.06397058823529411,2,손절,-0.061960784313725537,2,트레일,True,True
2024-11-07,001340,PKC,A,B,주의,-11.3,8980.0,-12.1,월10,-5.6,손절,4,-11.6,428970786850,-0.05634743875278392,4,손절,0.04602821083890141,3,목표전량,True,True
2024-11-07,101360,에코앤드림,A,C,주의,-11.3,35650.0,-12.2,주60주,-6.3,손절,2,-31.3,688322611800,-0.06332398316970544,2,손절,0.04628330995792429,1,목표전량,True,True
2024-11-07,078600,대주전자재료,A,C,주의,-11.3,91600.0,-13.8,주60주,-7.7,손절,5,-11.4,1675000162600,-0.0769650655021834,5,손절,-0.048864628820960654,4,트레일,True,True
2024-11-06,031980,피에스케이홀딩스,A,B,주의,-11.3,42850.0,-12.1,주60주,-6.7,손절,3,9.2,1095369666000,-0.06653539478802029,3,손절,-0.04672112018669783,3,트레일,True,True
2024-11-06,007160,사조산업,A,C,주의,-11.3,44000.0,-34.1,주60주,-6.1,손절,1,-20.5,337000000000,-0.06079545454545454,1,손절,-0.06079545454545454,1,손절,True,True
2024-11-05,031980,피에스케이홀딩스,A,A,주의,-10.9,42200.0,-16.4,주60주,-5.2,손절,4,2.8,1095369666000,-0.05215738546603488,4,손절,-0.03203791469194317,4,트레일,True,True
2024-11-01,007660,이수페타시스,A,C,실행,-12.1,35000.0,-13.3,주60주,-5.9,손절,2,-21.9,2302169651600,-0.0595,2,손절,-0.04977142857142858,2,트레일,True,True
2024-11-01,008930,한미사이언스,A,A,실행,-12.1,36250.0,-30.4,월10,-1.8,트레일,7,-18.8,3265696512500,-0.018041379310344774,7,트레일,0.026593103448275812,4,트레일,True,True
2024-10-31,007660,이수페타시스,A,B,주의,-11.6,36400.0,-13.9,주60주,-7.2,손절,2,-23.4,2302169651600,-0.0721840659340659,2,손절,-0.06609890109890115,2,트레일,True,True
2024-10-25,039200,오스코텍,A,B,실행,-10.7,28700.0,-14.8,주60주,-5.8,손절,8,-16.9,1327072907200,-0.058275261324041816,8,손절,-0.04153310104529617,4,트레일,True,True
2024-10-24,039200,오스코텍,A,B,실행,-10.7,31550.0,-17.2,월10,-7.0,손절,1,-22.8,1327072907200,-0.07017432646592714,1,손절,-0.07017432646592714,1,손절,True,True
2024-10-21,042700,한미반도체,A,B,실행,-9.9,101500.0,-12.7,주60주,-7.0,손절,6,-17.4,10504410562200,-0.0699827586206897,6,손절,-0.05552709359605912,5,트레일,True,True
2024-10-16,078600,대주전자재료,A,B,실행,-9.7,102900.0,-12.2,월10,-6.0,손절,15,-19.0,1733826416000,-0.059786200194363426,15,손절,0.04632329122125056,7,목표전량,True,True
2024-10-14,047920,HLB제약,A,B,실행,-9.3,20550.0,-14.6,주60주,-7.6,손절,9,0.5,829979843400,-0.07635036496350367,9,손절,-0.035231143552311384,8,트레일,True,True
2024-10-14,115450,HLB테라퓨틱스,A,B,실행,-9.3,7790.0,-12.1,일240,6.9,목표,1,28.8,763733561490,0.11102695763799741,7,2단트레일,0.04578519469405218,1,목표전량,True,True
2024-10-14,028300,HLB,A,C,실행,-9.3,68000.0,-16.7,일240,-6.4,손절,9,6.0,11237604125200,-0.06397058823529411,9,손절,-0.025882352941176467,8,트레일,True,True
2024-09-24,007460,에이프로젠,A,A,주의,-9.0,1220.0,-12.8,일240,-6.6,손절,1,-6.1,457600829760,-0.06557377049180346,1,손절,-0.06557377049180346,1,손절,True,True
2024-09-09,457190,이수스페셜티케미컬,A,C,실행,-12.3,44400.0,-18.1,월10,11.0,목표,5,-3.6,1604059668000,0.12301801801801804,13,2단트레일,0.07357357357357341,1,목표전량,True,True
2024-09-06,199800,툴젠,A,C,실행,-12.0,54400.0,-16.2,주60주,-5.4,트레일,12,0.0,665149503600,-0.053676470588235325,12,트레일,0.06433823529411775,5,목표전량,True,True
2024-09-06,348370,엔켐,A,B,실행,-12.0,165500.0,-14.6,주60주,8.5,목표,4,-8.0,3980695754500,0.09839879154078546,13,2단트레일,0.05699899295065469,2,목표전량,True,True
2024-09-05,199800,툴젠,A,A,주의,-10.9,60800.0,-24.5,일240,-5.4,손절,1,-7.4,665149503600,-0.053844401041666656,1,손절,-0.053844401041666656,1,손절,True,True
2024-09-05,031980,피에스케이홀딩스,A,B,주의,-10.9,40500.0,-14.9,주60주,-7.5,손절,2,2.7,1140650695500,-0.07547016460905365,2,손절,-0.07547016460905365,2,손절,True,True
2024-09-05,033100,제룡전기,A,B,주의,-10.9,46950.0,-13.9,월10,8.0,목표,3,28.9,901101144900,0.13905218317358892,28,2단트레일,-0.07902023429179983,2,트레일,True,True
2024-09-05,348370,엔켐,A,B,주의,-10.9,180000.0,-12.8,일240,-5.0,손절,1,-15.8,3980695754500,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2024-09-04,011070,LG이노텍,A,B,실행,-10.7,242000.0,-13.6,주60주,-7.0,손절,4,-28.1,6579455746000,-0.06959538567493118,4,손절,-0.04958677685950408,2,트레일,True,True
2024-09-04,090460,비에이치,A,B,실행,-10.7,20200.0,-15.3,일240,-6.0,손절,3,-20.5,821975439150,-0.059876237623762374,3,손절,-0.03217821782178221,2,트레일,True,True
2024-08-27,263750,펄어비스,A,C,실행,-7.0,35400.0,-15.8,월10,-5.7,손절,6,9.5,2724109052000,-0.056709039548022644,6,손절,-0.056709039548022644,6,손절,True,True
2024-08-26,249420,일동제약,A,A,실행,-6.7,16110.0,-12.4,주60주,-7.3,손절,4,-15.3,390910638930,-0.07299813780260711,4,손절,-0.052588454376163773,3,트레일,True,True
2024-08-20,290690,아리바이오홀딩스,A,C,실행,-6.7,10550.0,-12.7,일240,-5.4,손절,4,-11.5,492482748540,-0.05360189573459717,4,손절,-0.045118483412322274,4,트레일,True,True
2024-08-19,026890,스틱인베스트먼트,A,C,실행,-7.5,8400.0,-13.2,월10,-6.1,트레일,15,-2.6,416781750000,-0.06133333333333335,15,트레일,0.05079365079365061,3,목표전량,True,True
2024-08-19,005180,빙그레,A,B,실행,-7.5,68300.0,-13.0,월10,-6.9,손절,8,-7.8,884641441800,-0.06891654465592967,8,손절,-0.06891654465592967,8,손절,True,True
2024-08-16,003280,흥아해운,A,B,실행,-6.7,2375.0,-12.7,주60주,-5.2,손절,2,-15.4,580626131085,-0.052000000000000046,2,손절,-0.052000000000000046,2,손절,True,True
2024-08-08,090435,아모레퍼시픽우,A,C,실행,-11.6,35850.0,-23.0,주60주,14.9,목표,32,-1.8,547951377000,0.08150627615062755,37,2단트레일,0.02231520223152028,20,만기,True,True
2024-08-06,084370,유진테크,A,C,실행,-12.8,38700.0,-13.0,주60주,7.5,목표,1,-3.9,1049554723600,0.13209302325581396,16,2단트레일,0.049956933677864024,1,목표전량,True,True
