code,fiscal_year,F,accrual,noa_ratio,market,sector,name
251970,2025,6,-0.12202836430978282,0.8118334022624879,KOSDAQ,플라스틱제품 제조업,펌텍코리아
252990,2021,3,-0.02844835668889095,,KOSDAQ,전자부품 제조업,샘씨엔에스
252990,2022,6,-0.009137382975685567,1.0314208669849068,KOSDAQ,전자부품 제조업,샘씨엔에스
252990,2023,4,-0.008359966407927357,0.5758762853277227,KOSDAQ,전자부품 제조업,샘씨엔에스
252990,2024,6,-0.010355507474978074,1.0045520901973737,KOSDAQ,전자부품 제조업,샘씨엔에스
252990,2025,8,-0.01647540570630923,0.9147948752125644,KOSDAQ,전자부품 제조업,샘씨엔에스
253450,2019,1,0.06637475268346718,,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2020,4,0.032231384280268845,0.9905523145213988,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2021,4,0.05364469300565771,0.8395308439466546,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2022,4,0.10404342860558537,0.6229666589266577,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2023,6,-0.013423756268915371,0.5188191910241468,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2024,7,-0.15789112920013906,0.5291189536803006,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253450,2025,2,0.019455873247328205,0.8231108749665379,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",스튜디오드래곤
253590,2019,0,0.051624791417034126,,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2020,8,-0.09013336346550037,0.3527534344104328,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2021,2,0.11501861236360998,0.8635609800873828,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2022,6,-0.025050940293251615,0.4084335200488478,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2023,6,-0.02154847181295484,0.4585308824990035,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2024,7,-0.0005510600319160789,0.6316268007350462,KOSDAQ,특수 목적용 기계 제조업,네오셈
253590,2025,5,0.010327353055997874,0.8447474178534,KOSDAQ,특수 목적용 기계 제조업,네오셈
254490,2022,1,0.1613740567187172,,KOSDAQ,기타 전문 도매업,미래반도체
254490,2023,4,-0.29207958401222683,0.26754245596012394,KOSDAQ,기타 전문 도매업,미래반도체
254490,2024,5,0.27481607256663815,0.532398661113493,KOSDAQ,기타 전문 도매업,미래반도체
254490,2025,5,0.21756484659919992,0.8705350075399026,KOSDAQ,기타 전문 도매업,미래반도체
257720,2021,2,0.05928231034855361,,KOSDAQ,상품 종합 도매업,실리콘투
257720,2022,5,0.010123355635030997,0.8154813833333155,KOSDAQ,상품 종합 도매업,실리콘투
257720,2023,5,0.2624015142519663,0.9586549268681956,KOSDAQ,상품 종합 도매업,실리콘투
257720,2024,5,0.1324106550655871,0.8473305927235488,KOSDAQ,상품 종합 도매업,실리콘투
257720,2025,4,0.23601954508878392,1.1152358563638192,KOSDAQ,상품 종합 도매업,실리콘투
259960,2021,3,-0.03443249068352914,,KOSPI,소프트웨어 개발 및 공급업,크래프톤
259960,2022,4,-0.002080902889192657,0.8774355231623697,KOSPI,소프트웨어 개발 및 공급업,크래프톤
259960,2023,5,-0.010602652524233952,0.8620975908582554,KOSPI,소프트웨어 개발 및 공급업,크래프톤
259960,2024,5,0.049834667067093004,1.0174703498406643,KOSPI,소프트웨어 개발 및 공급업,크래프톤
259960,2025,4,-0.03300947315287697,0.9159276288005093,KOSPI,소프트웨어 개발 및 공급업,크래프톤
263750,2019,3,-0.012342829232457681,,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2020,4,-0.06306351573848329,0.5919094715936687,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2021,3,-0.0037379043910601086,0.9346550885016927,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2022,4,-0.07406919460812783,0.6094565176318061,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2023,5,-0.014188386022094995,0.5409454687981494,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2024,5,0.057517008809108955,0.7146929533337184,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
263750,2025,4,-0.02815136993564747,0.7696507759337131,KOSDAQ,소프트웨어 개발 및 공급업,펄어비스
265520,2019,3,-0.020465159385578875,,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2020,8,-0.10409635365062106,0.3792724949177824,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2021,7,-0.014188455458688732,0.4240381242617055,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2022,7,-0.05266240952551325,0.24479680779928503,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2023,5,0.01908626794786367,0.26997063059731563,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2024,4,0.001951152862088823,0.40281416207992565,KOSDAQ,특수 목적용 기계 제조업,AP시스템
265520,2025,4,-0.014848650165520415,0.44999337065177086,KOSDAQ,특수 목적용 기계 제조업,AP시스템
267250,2019,3,-0.04239531283277932,,KOSPI,기타 금융업,HD현대
267250,2020,4,-0.06313481706491249,0.7071245189086467,KOSPI,기타 금융업,HD현대
267250,2021,8,-0.0005525252155323448,0.8280709412311942,KOSPI,기타 금융업,HD현대
267250,2022,7,0.0015430153171655141,0.9856443655723989,KOSPI,기타 금융업,HD현대
267250,2023,5,-0.046321096357386564,0.5345385827002496,KOSPI,기타 금융업,HD현대
267250,2024,8,-0.07555924970561857,0.5275817870089439,KOSPI,기타 금융업,HD현대
267250,2025,8,-0.047141890073454165,0.5236638923795753,KOSPI,기타 금융업,HD현대
267260,2019,2,-0.14263117428551322,,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2020,7,-0.10770507086950992,0.2096343777110005,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2021,5,-0.06477024034039378,0.2673855265654366,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2022,6,0.11751673851386928,0.3842940020164343,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2023,6,0.09686556023432204,0.507851393692262,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2024,8,-0.1410371573003497,0.4208341919493745,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267260,2025,7,-0.04774953478014105,0.33468572851414347,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",HD현대일렉트릭
267270,2019,3,-0.03274349201779086,,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2020,4,-0.07933766712049824,0.46609896247158217,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2021,5,0.09071158462194893,0.4794347645866635,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2022,8,-0.04511436144029515,0.4731785400628883,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2023,8,-0.05784744260015351,0.5379418137708625,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2024,5,-0.05253147003332765,0.6056702534385523,KOSPI,특수 목적용 기계 제조업,HD건설기계
267270,2025,7,-0.021928273529709504,0.64379231259494,KOSPI,특수 목적용 기계 제조업,HD건설기계
268280,2019,3,-0.09401055993147252,,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2020,6,-0.10919176582793123,0.6514562283063138,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2021,7,0.10832174862524485,0.8577658645130992,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2022,6,0.053380783560573415,0.8006789335305529,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2023,5,-0.19646849757187357,0.6113240520050754,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2024,7,0.0011872107017897914,0.782727237836732,KOSPI,기초 화학물질 제조업,미원에스씨
268280,2025,7,-0.02770341708505424,0.8162778554543652,KOSPI,기초 화학물질 제조업,미원에스씨
271560,2019,3,-0.051934122275130105,,KOSPI,기타 식품 제조업,오리온
271560,2020,7,-0.069945753953595,0.7961798109668161,KOSPI,기타 식품 제조업,오리온
271560,2021,5,-0.0452087963934486,0.768403811635922,KOSPI,기타 식품 제조업,오리온
271560,2022,8,-0.04386074317414519,0.7068840573462719,KOSPI,기타 식품 제조업,오리온
271560,2023,7,-0.014761242070632235,0.8175782840918263,KOSPI,기타 식품 제조업,오리온
271560,2024,6,-0.027471338812209034,0.9426851506180792,KOSPI,기타 식품 제조업,오리온
271560,2025,7,-0.03190722257257187,0.8794535487982998,KOSPI,기타 식품 제조업,오리온
271940,2021,3,-0.018159566817938497,,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스
271940,2022,5,0.003982392978950309,0.8882023850263179,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스
271940,2023,5,-0.008675769803671577,0.9048558876030374,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스
271940,2024,6,-0.023622884721154716,0.9323355160727256,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스
271940,2025,2,0.007445350701296598,0.9184235821776441,KOSPI,그외 기타 운송장비 제조업,일진하이솔루스
272210,2019,3,-0.13934843429530042,,KOSPI,전자부품 제조업,한화시스템
272210,2020,6,-0.030133054694664055,0.3301532226743977,KOSPI,전자부품 제조업,한화시스템
272210,2021,5,-0.056142358799209036,0.3318311205252818,KOSPI,전자부품 제조업,한화시스템
272210,2022,4,-0.08853984940893284,0.2821748986964532,KOSPI,전자부품 제조업,한화시스템
272210,2023,5,0.057931706101444526,0.5210089250833206,KOSPI,전자부품 제조업,한화시스템
272210,2024,5,0.05463916781124854,0.635061792354435,KOSPI,전자부품 제조업,한화시스템
272210,2025,4,0.012627588392960527,1.1647292664156526,KOSPI,전자부품 제조업,한화시스템
272290,2019,3,-0.029200288131169243,,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2020,5,-0.023920185662408697,0.5242401367489954,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2021,7,0.0430235335953608,0.6998150013881888,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2022,7,-0.01537687306081009,0.6026424130972627,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2023,3,-0.09686904254440798,0.7082657733604981,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2024,5,-0.04435421208794321,0.8333922891861741,KOSDAQ,전자부품 제조업,이녹스첨단소재
272290,2025,6,-0.01135609906997273,0.8704624747285411,KOSDAQ,전자부품 제조업,이녹스첨단소재
274090,2019,1,-0.101999977654045,,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2020,1,0.011813457901924965,0.7152275773072176,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2021,3,-0.10585533638806703,0.33519850839368504,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2022,6,0.05459452374560055,0.48726840555072426,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2023,3,0.036308765255984185,0.540907066308653,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2024,2,0.0588672716506605,1.2479484901399749,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
274090,2025,1,-0.06381861958492457,0.6724626094162971,KOSDAQ,"항공기,우주선 및 부품 제조업",켄코아에어로스페이스
277810,2020,1,-0.027518352647555647,,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
277810,2021,3,-0.08259245981364753,1.068674389588057,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
277810,2022,6,0.06045001921141454,0.39652063875179316,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
277810,2023,3,-0.00282200189121678,0.54258909471065,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
277810,2024,4,0.0289449650461574,0.49471639117631144,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
277810,2025,4,0.0747153727900572,0.8955631724401223,KOSDAQ,특수 목적용 기계 제조업,레인보우로보틱스
278280,2019,2,0.001508870217464211,,KOSDAQ,기초 화학물질 제조업,천보
278280,2020,6,0.031885697252283025,0.9666068466809415,KOSDAQ,기초 화학물질 제조업,천보
278280,2021,4,0.15396488502558203,1.155373668224713,KOSDAQ,기초 화학물질 제조업,천보
278280,2022,4,-0.027769246242543528,1.4964754021460263,KOSDAQ,기초 화학물질 제조업,천보
278280,2023,3,-0.10991473266127604,0.78110058746722,KOSDAQ,기초 화학물질 제조업,천보
278280,2024,5,-0.05437759657096975,0.537784083239317,KOSDAQ,기초 화학물질 제조업,천보
278280,2025,5,-0.08009926900903053,0.5097723960999934,KOSDAQ,기초 화학물질 제조업,천보
278470,2019,2,-0.3750313085822487,,KOSPI,기타 화학제품 제조업,에이피알
278470,2020,6,-0.05320554535714095,0.5479366608820496,KOSPI,기타 화학제품 제조업,에이피알
278470,2021,4,0.05389437057129964,0.4635326281868144,KOSPI,기타 화학제품 제조업,에이피알
278470,2022,7,-0.009103226151048261,0.4002474893104909,KOSPI,기타 화학제품 제조업,에이피알
278470,2023,7,-0.09152120454776053,0.43274690049625747,KOSPI,기타 화학제품 제조업,에이피알
278470,2024,2,0.05036998754169799,1.1473357605830177,KOSPI,기타 화학제품 제조업,에이피알
278470,2025,8,-0.06659204831336106,0.6706585553670844,KOSPI,기타 화학제품 제조업,에이피알
279570,2023,1,0.024581013984040632,,KOSPI,은행 및 저축기관,케이뱅크
279570,2024,5,-0.05520960046722296,,KOSPI,은행 및 저축기관,케이뱅크
279570,2025,4,-0.01581905737231599,,KOSPI,은행 및 저축기관,케이뱅크
280360,2019,3,-0.0550068084675557,,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2020,9,-0.06264464205079942,0.6710960406139509,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2021,6,-0.06614985646416156,0.6379037684472252,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2022,4,-0.012144356572795499,1.0746674544451793,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2023,7,-0.09174416324084214,0.6742244923457028,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2024,7,-0.046892420451665626,0.7057668554680474,KOSPI,기타 식품 제조업,롯데웰푸드
280360,2025,5,-0.03491761502327319,0.7152459561614312,KOSPI,기타 식품 제조업,롯데웰푸드
281740,2019,3,-0.0011385954285277656,,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2020,4,-0.029438639106841077,4.897250838423555,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2021,8,-0.0042788141693149975,0.9228732604130954,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2022,7,0.047602565608914967,0.7526572398183636,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2023,5,0.03199985885127931,0.7520988991751159,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2024,4,0.057279856623278134,0.7240649137447864,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281740,2025,6,-0.021570077356689588,0.5953525192435267,KOSDAQ,기타 화학제품 제조업,레이크머티리얼즈
281820,2019,3,-0.010650808909313888,,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2020,4,-0.07258978366576906,0.9704248858930975,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2021,3,0.0019031610941004796,0.8430691538758875,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2022,8,-0.0001611993791083898,0.9159088850937974,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2023,4,0.010229249442131898,0.8351026809147304,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2024,7,-0.08600392319357023,0.8101056749055974,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
281820,2025,7,-0.011266402289089475,0.92093260752168,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",케이씨텍
282330,2019,3,-0.17558271775133394,,KOSPI,종합 소매업,BGF리테일
282330,2020,5,-0.1622111691653588,0.6185594006239135,KOSPI,종합 소매업,BGF리테일
282330,2021,7,-0.1504036368634595,0.6433450094277456,KOSPI,종합 소매업,BGF리테일
282330,2022,7,-0.14828612536394176,0.6067653740405146,KOSPI,종합 소매업,BGF리테일
282330,2023,7,-0.14017554803320942,0.5856582561560739,KOSPI,종합 소매업,BGF리테일
282330,2024,7,-0.16856876985147512,0.5534657991614612,KOSPI,종합 소매업,BGF리테일
282330,2025,6,-0.16183785559723465,0.5330775432911247,KOSPI,종합 소매업,BGF리테일
284740,2019,2,0.11458955028614447,,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2020,7,0.02873520535610022,0.8321099714314047,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2021,6,0.13264802725254826,0.9273938618331925,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2022,6,0.08549573179197596,0.7606472759647662,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2023,5,0.05028730581680184,0.7922724392373376,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2024,4,0.07128358028795288,,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
284740,2025,4,0.07949182875891708,0.8253916329036141,KOSPI,개인 및 가정용품 임대업,쿠쿠홈시스
285130,2019,3,-0.054938534476622565,,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2020,7,0.0038451686355403646,0.6508972740794043,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2021,4,,1.2327398629838797,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2022,2,0.10594151832499044,0.6286821857314523,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2023,5,-0.02361911733689213,0.7432303604531612,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2024,1,0.01583387104210642,0.9237096722755029,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
285130,2025,5,-0.03426762710730533,0.8168311791390621,KOSPI,합성고무 및 플라스틱 물질 제조업,SK케미칼
287840,2024,1,-0.1209181818161521,,KOSDAQ,자연과학 및 공학 연구개발업,인투셀
287840,2025,3,-0.04792458546655909,1.0989013880788774,KOSDAQ,자연과학 및 공학 연구개발업,인투셀
290550,2019,3,-0.01475838702434102,,KOSDAQ,전자부품 제조업,디케이티
290550,2020,9,-0.06358945581572766,0.3712556758464309,KOSDAQ,전자부품 제조업,디케이티
290550,2021,5,-0.004579223295355298,0.9855330154110726,KOSDAQ,전자부품 제조업,디케이티
290550,2022,8,-0.027565980098045968,0.4968932866348643,KOSDAQ,전자부품 제조업,디케이티
290550,2023,5,-0.030327367276010122,0.4975166215415827,KOSDAQ,전자부품 제조업,디케이티
290550,2024,6,-0.005759252393219372,0.49990224055355115,KOSDAQ,전자부품 제조업,디케이티
290550,2025,4,0.058362955897804554,0.5342662960744041,KOSDAQ,전자부품 제조업,디케이티
290650,2019,2,0.030547788524238517,,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2020,3,0.05870186678307835,0.8249709984964925,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2021,5,0.04351617807747284,1.0472662526571281,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2022,2,0.058919874753521985,1.623777360664149,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2023,4,0.23134019861844418,0.7282120061465739,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2024,3,0.31440567880224535,1.1539722638920793,KOSDAQ,의약품 제조업,엘앤씨바이오
290650,2025,5,-0.3302653999928496,0.39519237961759424,KOSDAQ,의약품 제조업,엘앤씨바이오
293490,2020,3,-0.01128178059127441,,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293490,2021,3,0.06791365774997336,2.025790829250489,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293490,2022,3,-0.08516888997167468,0.6922563385157701,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293490,2023,3,-0.128788494182968,0.5439388468239768,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293490,2024,4,-0.04899625992653421,0.39436898592348996,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293490,2025,2,-0.036916505950920386,0.5263951029814378,KOSDAQ,소프트웨어 개발 및 공급업,카카오게임즈
293940,2019,3,-0.012018250552154507,,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2020,3,-0.004521697717769466,1.6308371566968203,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2021,6,-0.009065954651831243,1.2247536477382088,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2022,6,-0.005472712840570572,0.7703018704401617,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2023,5,0.03431786196902775,0.8278968795273232,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2024,6,-0.0031388723068857035,0.9344217518040382,KOSPI,부동산 임대 및 공급업,신한알파리츠
293940,2025,5,-0.003538501652166378,0.889308232453282,KOSPI,부동산 임대 및 공급업,신한알파리츠
294870,2019,1,0.12102336105538039,,KOSPI,건물 건설업,IPARK현대산업개발
294870,2020,3,0.07833627915566484,0.7065194063576196,KOSPI,건물 건설업,IPARK현대산업개발
294870,2021,4,0.022208805875910172,0.5507757768380692,KOSPI,건물 건설업,IPARK현대산업개발
294870,2022,2,0.24335949338556137,0.5045241783976904,KOSPI,건물 건설업,IPARK현대산업개발
294870,2023,8,-0.0665987212399845,0.4512424526792059,KOSPI,건물 건설업,IPARK현대산업개발
294870,2024,6,-0.02126568811233553,0.4457231243865684,KOSPI,건물 건설업,IPARK현대산업개발
294870,2025,4,0.020441974415831995,0.45879124267999155,KOSPI,건물 건설업,IPARK현대산업개발
295310,2024,0,0.04700239965285472,,KOSDAQ,1차 비철금속 제조업,에이치브이엠
295310,2025,6,0.1237271737528633,0.9739804876191744,KOSDAQ,1차 비철금속 제조업,에이치브이엠
298020,2019,3,-0.07056451772097683,,KOSPI,화학섬유 제조업,효성티앤씨
298020,2020,8,-0.14041370455230862,0.316341707517217,KOSPI,화학섬유 제조업,효성티앤씨
298020,2021,8,0.08055067583770728,0.7553460029025217,KOSPI,화학섬유 제조업,효성티앤씨
298020,2022,5,-0.06347395220217214,0.4488725613429233,KOSPI,화학섬유 제조업,효성티앤씨
298020,2023,7,-0.12363917980424143,0.4833685074609441,KOSPI,화학섬유 제조업,효성티앤씨
298020,2024,7,-0.09971161769704436,0.5644814362106105,KOSPI,화학섬유 제조업,효성티앤씨
298020,2025,5,-0.07282233078751955,0.6543652519454368,KOSPI,화학섬유 제조업,효성티앤씨
298040,2019,3,-0.014791211528800322,,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2020,4,-0.10957885970069735,0.47768071886731595,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2021,7,-0.008468982192504632,0.5394102651626318,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2022,4,0.02050514213753911,0.4911672500375616,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2023,8,-0.06778413361832099,0.35624188146055735,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2024,7,-0.03041778637384027,0.6042385003205394,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298040,2025,8,0.0013597403191832347,0.5547124621988525,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",효성중공업
298050,2019,2,-0.07108520166631721,,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2020,6,-0.12857794250257637,0.2981133687008812,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2021,8,0.03278555467561065,0.47571460535220655,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2022,6,-0.0648131389412554,0.4420821586045611,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2023,4,-0.10072742178784264,0.43028395270810205,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2024,6,-0.0656159926443075,0.5982584595803249,KOSPI,화학섬유 제조업,HS효성첨단소재
298050,2025,5,-0.049813841374974514,0.38425456180498685,KOSPI,화학섬유 제조업,HS효성첨단소재
298380,2019,1,-0.09201740267522358,,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2020,2,-0.0831984970325275,0.3587586638045993,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2021,3,-0.04511278361377761,0.3515082578854313,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2022,5,-0.37219284371451866,1.3425355837787873,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2023,2,0.16057580408666386,0.48774151806697363,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2024,2,0.05980505294610557,0.7014040251619563,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
298380,2025,3,0.01201554599654961,0.19594540243477745,KOSDAQ,기초 의약물질 제조업,에이비엘바이오
300720,2019,3,-0.05755265946119618,,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2020,6,-0.020092202609258508,1.2742835337663783,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2021,7,-0.008196455622427934,0.7673720439849978,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2022,5,0.035980158779377214,0.7807980320586094,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2023,8,-0.023903293090374984,0.8682270496828883,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2024,7,-0.015294510410783627,0.7597269081073418,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
300720,2025,4,-0.026182052298649245,0.7419980569839391,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일시멘트
302440,2020,3,-0.15533465573170416,,KOSPI,기초 의약물질 제조업,SK바이오사이언스
302440,2021,8,-0.0859923516974053,2.7606804260224154,KOSPI,기초 의약물질 제조업,SK바이오사이언스
302440,2022,3,0.11550801123280922,0.7282071929769777,KOSPI,기초 의약물질 제조업,SK바이오사이언스
302440,2023,5,-0.0037942631183612097,0.7422243576725149,KOSPI,기초 의약물질 제조업,SK바이오사이언스
302440,2024,0,0.02739587388374137,1.1985846212026885,KOSPI,기초 의약물질 제조업,SK바이오사이언스
302440,2025,4,-0.05368542576958405,0.8875918539613086,KOSPI,기초 의약물질 제조업,SK바이오사이언스
304360,2023,1,-0.009748553409276137,,KOSDAQ,의약품 제조업,에스바이오메딕스
304360,2024,4,-0.05203775956655522,0.8873158878584534,KOSDAQ,의약품 제조업,에스바이오메딕스
304360,2025,3,-0.07469381681525225,0.5115249065334618,KOSDAQ,의약품 제조업,에스바이오메딕스
