code,name,sector,mcap,adtv
193250,링크드,중견기업부,17553409029,106265513
134060,이퓨쳐,벤처기업부,17455455000,147954470
060480,국일신동,중견기업부,17322580000,57262454
113810,디젠스,중견기업부,17292867030,473780678
032800,판타지오,중견기업부,17233895625,206861451
065770,CS,벤처기업부,17130322225,377292621
023790,동일스틸럭스,중견기업부,16938471168,481263641
482680,미래에셋비전스팩7호,SPAC(소속부없음),16881825000,0
048830,엔피케이,중견기업부,16814082854,40185511
241820,피씨엘,관리종목(소속부없음),16803871920,0
014100,메디앙스,중견기업부,16697000000,110425072
477380,미래에셋비전스팩4호,SPAC(소속부없음),16686000000,52433580
192390,윈하이텍,벤처기업부,16658665790,575008464
069330,유아이디,벤처기업부,16511807076,153417516
009730,이렘,투자주의환기종목(소속부없음),16437511454,91356469
051780,큐로홀딩스,중견기업부,16393608000,657747351
028080,휴맥스홀딩스,중견기업부,16313019330,152259230
240600,유진테크놀로지,벤처기업부,16281154850,112610850
115530,씨엔플러스,중견기업부,16162981050,131164235
106520,노블엠앤비,투자주의환기종목(소속부없음),15904036272,0
065690,파커스,투자주의환기종목(소속부없음),15847645368,28930827
344860,이노진,기술성장기업부,15831480000,86639648
0072Z0,KB제33호스팩,SPAC(소속부없음),15714805000,18345163
092600,앤씨앤,벤처기업부,15702280390,326528663
096870,엘디티,벤처기업부,15502234143,38443255
199730,바이오인프라,벤처기업부,15493008895,60756120
0130H0,엔에이치스팩33호,SPAC(소속부없음),15353800000,55115433
0101C0,하나36호스팩,SPAC(소속부없음),15348420000,100666464
469880,하나30호스팩,SPAC(소속부없음),15340500000,146229429
067770,세진티에스,중견기업부,15290195853,29264996
477340,에이치엠씨제7호스팩,SPAC(소속부없음),15282850000,801860
045520,크린앤사이언스,중견기업부,15210000000,63914317
030350,드래곤플라이,관리종목(소속부없음),15171092867,0
0044K0,삼성스팩10호,SPAC(소속부없음),15077600000,53774870
361670,삼영에스앤씨,기술성장기업부,14962617120,27496280
177350,베셀,투자주의환기종목(소속부없음),14779632784,304575631
227100,프로브잇,관리종목(소속부없음),14770119384,0
225430,케이엠제약,벤처기업부,14696475350,1147906910
0115H0,삼성스팩13호,SPAC(소속부없음),14619150000,157295755
900120,씨엑스아이,외국기업(소속부없음),14603186473,0
079190,케스피온,벤처기업부,14575095320,304688273
308100,형지글로벌,중견기업부,14485873824,1478305898
473050,유안타제15호스팩,SPAC(소속부없음),14475650000,100757226
154040,다산솔루에타,중견기업부,14395975388,334387702
250930,예선테크,벤처기업부,14388191840,52579879
060260,뉴보텍,벤처기업부,14276320920,304503634
478440,미래에셋비전스팩6호,SPAC(소속부없음),14206500000,12132440
479880,한국제15호스팩,SPAC(소속부없음),14152200000,51124045
137940,넥스트아이,중견기업부,14085883350,194385030
0099W0,미래에셋비전스팩11호,SPAC(소속부없음),13944000000,29768356
083660,CSA 코스믹,중견기업부,13885310439,107858112
043590,웰킵스하이텍,중견기업부,13799043477,117860513
065420,에스아이리소스,중견기업부,13742841408,679081144
352770,셀레스트라,관리종목(소속부없음),13610136750,0
