출발일,code,유형,국면,PER,PBR,EPS,DIV,ex,f40,peak6,PER군,PBR군,DIV군
2022-01-27,247540,A,실행,221.99,23.75,2256.0,0.09,-8.932842686292549,21.95645507513033,75.8,고PER(30+),고PBR(3+),배당<2%
2022-01-28,095660,A,실행,9.15,1.46,2802.0,0.0,7.30994152046784,-2.53411306042885,18.9,중PER(8~15),중PBR(0.8~1.5),무배당
2022-01-28,263750,B,실행,56.92,9.67,1655.0,0.0,7.53715498938429,7.53715498938429,17.7,고PER(30+),고PBR(3+),무배당
2022-02-10,336370,A,실행,0.0,9.16,0.0,0.01,-6.2500000000000195,17.10526315789473,29.6,적자/무실적,고PBR(3+),배당<2%
2022-02-11,336370,A,실행,0.0,9.16,0.0,0.01,7.179487179487171,20.68376068376067,34.7,적자/무실적,고PBR(3+),배당<2%
2022-02-11,003220,A,실행,17.0,1.44,853.0,1.1,8.38235294117646,5.58823529411764,23.5,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2022-02-14,256840,A,실행,758.93,31.02,28.0,0.0,-5.43308823529411,-28.8235294117647,6.8,고PER(30+),고PBR(3+),무배당
2022-02-14,003220,A,실행,17.0,1.44,853.0,1.1,7.70392749244712,11.48036253776434,26.9,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2022-02-14,004980,A,실행,37.62,0.97,416.0,0.96,-6.14919354838709,12.5,31.0,고PER(30+),중PBR(0.8~1.5),배당<2%
2022-02-15,256840,A,실행,758.93,31.02,28.0,0.0,7.7399380804953495,-26.00619195046439,12.4,고PER(30+),고PBR(3+),무배당
2022-02-28,018670,A,실행,4.01,0.58,29674.0,3.36,-5.48963585434174,-2.1008403361344503,20.6,저PER(<8),저PBR(<0.8),배당2%+
2022-03-07,048410,A,실행,0.0,22.48,0.0,0.0,-5.1537216828479,-7.119741100323609,33.7,적자/무실적,고PBR(3+),무배당
2022-03-14,263750,B,실행,57.46,9.76,1655.0,0.0,-3.8112244897959098,-37.55102040816326,13.2,고PER(30+),고PBR(3+),무배당
2022-03-15,066970,B,실행,0.0,29.26,0.0,0.03,34.302670623145396,33.53115727002966,65.6,적자/무실적,고PBR(3+),배당<2%
2022-03-29,263750,B,실행,57.46,9.76,1655.0,0.0,-7.14214711729622,-37.17693836978131,9.2,고PER(30+),고PBR(3+),무배당
2022-04-07,214330,A,실행,0.0,0.93,0.0,0.0,-5.0,-33.16326530612244,4.6,적자/무실적,중PBR(0.8~1.5),무배당
2022-04-07,008350,A,실행,45.47,2.52,95.0,0.0,10.92124814264488,-20.35661218424963,17.4,고PER(30+),중고PBR(1.5~3),무배당
2022-04-12,006040,A,실행,3.59,0.74,70124.0,1.98,7.73420479302831,1.52505446623094,17.0,저PER(<8),저PBR(<0.8),배당<2%
2022-04-13,112040,A,실행,0.0,13.72,0.0,0.58,7.11764705882354,-6.11764705882352,7.5,적자/무실적,고PBR(3+),배당<2%
2022-04-19,263750,B,실행,60.12,10.22,1655.0,0.0,-6.49541015625,-45.703125,0.8,고PER(30+),고PBR(3+),무배당
2022-04-29,048260,A,실행,14.3,8.38,7865.0,0.56,-7.541333333333331,-9.15555555555556,28.8,중PER(8~15),고PBR(3+),배당<2%
2022-05-11,000060,B,실행,11.5,2.0,3856.0,2.89,-4.37499999999999,-11.54891304347826,12.5,중PER(8~15),중고PBR(1.5~3),배당2%+
2022-05-12,000060,B,실행,11.5,2.0,3856.0,2.89,-5.02024291497975,-12.145748987854251,11.7,중PER(8~15),중고PBR(1.5~3),배당2%+
2022-05-23,290650,A,실행,81.07,15.16,494.0,0.12,7.67634854771783,-10.511756569847849,15.1,고PER(30+),고PBR(3+),배당<2%
2022-06-08,047920,A,실행,0.0,5.18,0.0,0.0,9.375,0.0,91.0,적자/무실적,고PBR(3+),무배당
2022-06-08,067630,A,실행,0.0,6.07,0.0,0.0,7.1705426356589,3.87596899224806,40.7,적자/무실적,고PBR(3+),무배당
2022-06-08,028300,A,실행,0.0,11.11,0.0,0.0,6.96452036793693,16.03153745072274,51.1,적자/무실적,고PBR(3+),무배당
2022-06-13,047920,A,실행,0.0,5.18,0.0,0.0,-5.664335664335661,5.5944055944056,92.3,적자/무실적,고PBR(3+),무배당
2022-06-13,032820,A,실행,50.11,4.27,47.0,0.0,-5.0,-4.83870967741935,12.4,고PER(30+),고PBR(3+),무배당
2022-06-13,299900,A,실행,0.0,7.17,0.0,0.0,-5.0,4.89795918367346,8.0,적자/무실적,고PBR(3+),무배당
2022-06-13,230240,A,실행,22.87,4.59,1441.0,0.0,-5.17790262172285,20.2247191011236,41.8,중고PER(15~30),고PBR(3+),무배당
2022-06-14,214260,A,실행,76.64,7.27,578.0,0.0,-5.998272357723581,0.36585365853658003,5.2,고PER(30+),고PBR(3+),무배당
2022-06-14,225570,A,실행,0.0,11.26,0.0,0.0,-7.357407407407419,21.94444444444445,30.6,적자/무실적,고PBR(3+),무배당
2022-06-15,225570,A,실행,0.0,11.26,0.0,0.0,-8.20923076923076,34.76923076923077,44.6,적자/무실적,고PBR(3+),무배당
2022-06-15,115450,A,실행,0.0,2.94,0.0,0.0,-8.46153846153845,-3.6437246963562595,26.3,적자/무실적,중고PBR(1.5~3),무배당
2022-06-16,225570,A,실행,0.0,11.26,0.0,0.0,-6.2063492063492,40.31746031746031,49.2,적자/무실적,고PBR(3+),무배당
2022-06-17,078160,A,실행,0.0,2.52,0.0,0.0,-8.56807511737088,-0.46948356807511,12.4,적자/무실적,중고PBR(1.5~3),무배당
2022-06-17,063170,A,실행,24.11,4.48,1014.0,0.82,-6.06981981981982,4.72972972972973,15.3,중고PER(15~30),고PBR(3+),배당<2%
2022-06-22,005420,A,실행,44.73,3.24,389.0,0.0,-5.97194719471947,40.92409240924093,102.3,고PER(30+),고PBR(3+),무배당
2022-06-23,018310,A,실행,10.81,0.9,2432.0,0.38,8.19209039548023,15.254237288135588,29.4,중PER(8~15),중PBR(0.8~1.5),배당<2%
2022-06-23,005420,A,실행,44.73,3.24,389.0,0.0,13.89891696750902,47.292418772563174,121.3,고PER(30+),고PBR(3+),무배당
2022-06-23,041510,A,실행,12.09,2.64,5750.0,0.29,7.1663920922569995,13.01482701812191,37.2,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-06-23,002460,A,실행,9.85,0.71,2467.0,4.12,7.412790697674421,-4.36046511627906,23.3,중PER(8~15),저PBR(<0.8),배당2%+
2022-06-23,249420,A,실행,0.0,6.49,0.0,0.0,16.014234875444842,33.096085409252666,115.3,적자/무실적,고PBR(3+),무배당
2022-06-23,011070,B,실행,10.26,2.75,37537.0,0.78,2.26586102719033,2.26586102719033,12.2,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-06-23,118990,A,실행,24.4,2.17,1500.0,0.0,-7.11111111111111,6.83760683760683,71.4,중고PER(15~30),중고PBR(1.5~3),무배당
2022-06-23,042600,A,실행,11.9,3.18,2337.0,0.0,7.26817042606515,15.789473684210531,26.1,중PER(8~15),고PBR(3+),무배당
2022-06-23,001250,A,실행,12.99,0.92,283.0,0.0,9.89208633093525,32.01438848920863,44.2,중PER(8~15),중PBR(0.8~1.5),무배당
2022-06-23,001790,A,실행,21.32,0.88,220.0,2.35,6.9984447900466495,-2.64385692068429,17.9,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2022-06-23,000230,A,실행,0.0,6.78,0.0,0.31,-0.38578680203044996,50.76142131979695,131.0,적자/무실적,고PBR(3+),배당<2%
2022-06-23,117580,A,실행,32.87,1.23,435.0,1.75,8.64485981308411,36.915887850467286,53.7,고PER(30+),중PBR(0.8~1.5),배당<2%
2022-06-29,016380,A,실행,8.99,1.49,1908.0,0.58,-5.95706845238095,-5.71428571428571,4.3,중PER(8~15),중PBR(0.8~1.5),배당<2%
2022-06-29,084990,A,실행,0.0,3.72,0.0,0.0,-5.2235294117647,-22.11764705882353,2.1,적자/무실적,고PBR(3+),무배당
2022-06-30,016380,A,실행,6.97,1.16,1908.0,0.75,-5.87857142857143,1.50375939849625,9.8,저PER(<8),중PBR(0.8~1.5),배당<2%
2022-06-30,137400,A,실행,18.22,5.23,2407.0,0.34,-5.21664766248575,15.393386545039899,26.6,중고PER(15~30),고PBR(3+),배당<2%
2022-06-30,151860,A,실행,11.99,1.88,1389.0,0.72,-9.90571821821821,-3.0030030030029997,2.1,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-07-01,137400,A,실행,18.22,5.23,2407.0,0.34,-7.04790419161677,18.08383233532933,32.9,중고PER(15~30),고PBR(3+),배당<2%
2022-07-01,222080,A,실행,0.0,8.55,0.0,0.0,-5.0,4.36363636363636,21.1,적자/무실적,고PBR(3+),무배당
2022-07-01,151860,A,실행,11.99,1.88,1389.0,0.72,-6.53721682847896,-2.91262135922329,10.0,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-07-01,011070,B,실행,9.12,2.45,37537.0,0.88,-4.2521994134897305,-4.2521994134897305,8.9,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-07-04,222080,A,실행,0.0,8.55,0.0,0.0,8.703703703703699,7.77777777777777,23.3,적자/무실적,고PBR(3+),무배당
2022-07-05,101730,A,실행,0.0,13.19,0.0,0.0,-5.5093833780160795,7.50670241286863,31.9,적자/무실적,고PBR(3+),무배당
2022-07-07,006260,A,실행,6.36,0.5,10004.0,2.28,-6.76579925650557,19.5167286245353,42.6,저PER(<8),저PBR(<0.8),배당2%+
2022-08-22,101730,A,실행,0.0,12.02,0.0,0.0,-5.4726368159203895,-17.66169154228856,10.7,적자/무실적,고PBR(3+),무배당
2022-08-22,225570,A,실행,0.0,10.47,0.0,0.0,9.97409326424869,-23.05699481865285,11.7,적자/무실적,고PBR(3+),무배당
2022-08-26,225570,A,실행,0.0,10.47,0.0,0.0,-6.642651296829969,-17.0028818443804,12.4,적자/무실적,고PBR(3+),무배당
2022-09-01,001440,A,실행,56.82,4.27,33.0,0.0,-5.00000000000001,-3.16091954022987,14.9,고PER(30+),고PBR(3+),무배당
2022-09-02,297090,A,실행,0.0,4.6,0.0,0.0,-7.1780821917808195,-31.23287671232877,11.1,적자/무실적,고PBR(3+),무배당
2022-09-05,007390,A,실행,0.0,27.21,0.0,0.0,-6.70076726342711,-7.928388746803069,19.4,적자/무실적,고PBR(3+),무배당
2022-09-06,007390,A,실행,0.0,27.21,0.0,0.0,-5.0253333333333305,-5.33333333333333,24.5,적자/무실적,고PBR(3+),무배당
2022-09-06,054210,A,실행,13.02,2.36,1363.0,0.56,-6.6187499999999995,-20.39473684210526,6.1,중PER(8~15),중고PBR(1.5~3),배당<2%
2022-09-15,323990,A,실행,0.0,36.03,0.0,0.0,-5.80937167199148,-12.46006389776357,1.0,적자/무실적,고PBR(3+),무배당
2022-09-15,028300,B,실행,0.0,12.04,0.0,0.0,-7.92978848413631,-8.22561692126909,7.6,적자/무실적,고PBR(3+),무배당
2022-09-15,067630,A,실행,0.0,5.72,0.0,0.0,-5.6641697877652994,-9.7378277153558,4.1,적자/무실적,고PBR(3+),무배당
2022-09-19,010060,A,실행,4.29,0.91,27387.0,1.7,-5.45023696682464,0.47393364928909004,4.7,저PER(<8),중PBR(0.8~1.5),배당<2%
2022-09-19,220260,A,실행,71.69,5.75,166.0,0.0,-7.1121359223301095,-13.78640776699029,14.6,고PER(30+),고PBR(3+),무배당
2022-09-19,117580,A,실행,33.1,1.23,435.0,1.74,7.20524017467247,0.0,17.9,고PER(30+),중PBR(0.8~1.5),배당<2%
2022-09-23,353200,A,실행,24.24,2.24,1223.0,1.01,-5.0,1.49572649572649,12.6,중고PER(15~30),중고PBR(1.5~3),배당<2%
2022-09-26,117580,A,실행,33.1,1.23,435.0,1.74,7.47663551401869,2.8037383177569897,26.2,고PER(30+),중PBR(0.8~1.5),배당<2%
2022-09-26,000230,A,실행,0.0,6.4,0.0,0.33,7.14285714285714,74.818401937046,101.9,적자/무실적,고PBR(3+),배당<2%
2022-09-26,001250,A,실행,12.93,0.91,283.0,0.0,-5.0,-1.4466546112115701,9.2,중PER(8~15),중PBR(0.8~1.5),무배당
2022-09-26,161000,A,실행,4.43,0.71,2302.0,5.39,6.923076923076921,-2.35897435897436,10.8,저PER(<8),저PBR(<0.8),배당2%+
2022-09-26,101360,A,실행,30.24,4.24,992.0,0.0,8.33333333333332,5.9386973180076605,106.1,고PER(30+),고PBR(3+),무배당
2022-09-27,080420,A,실행,26.88,0.87,144.0,0.0,-8.674785100286531,-2.00573065902578,19.6,중고PER(15~30),중PBR(0.8~1.5),무배당
2022-10-11,018470,A,실행,15.09,1.79,161.0,0.0,7.96460176991149,-4.42477876106194,88.9,중고PER(15~30),중고PBR(1.5~3),무배당
2022-10-12,115450,A,실행,0.0,3.73,0.0,0.0,-5.3653846153846,-16.92307692307691,12.3,적자/무실적,고PBR(3+),무배당
2022-10-13,115450,A,실행,0.0,3.73,0.0,0.0,-5.38934426229508,-12.70491803278688,19.7,적자/무실적,고PBR(3+),무배당
2022-11-09,214370,A,실행,36.91,4.46,2582.0,2.41,7.5295275590551105,27.460629921259837,140.6,고PER(30+),고PBR(3+),배당2%+
2022-11-16,005850,A,실행,14.68,0.94,2094.0,1.63,-6.52406417112299,-7.1301247771836,42.2,중PER(8~15),중PBR(0.8~1.5),배당<2%
2022-11-17,016790,A,실행,0.0,8.02,0.0,0.13,-6.51757188498403,-7.34824281150159,198.1,적자/무실적,고PBR(3+),배당<2%
2022-11-18,003070,A,실행,2.46,0.57,5454.0,3.73,10.443864229765019,-14.725848563968668,60.6,저PER(<8),저PBR(<0.8),배당2%+
2022-12-01,241560,A,실행,9.25,0.82,3845.0,3.38,-5.18142361111111,-3.47222222222222,70.0,중PER(8~15),중PBR(0.8~1.5),배당2%+
2022-12-23,149950,A,실행,3216.67,1.88,6.0,0.0,7.23270440251573,-4.52830188679245,18.3,고PER(30+),중고PBR(1.5~3),무배당
2022-12-26,009830,B,실행,15.45,1.21,3320.0,0.0,-10.18162816281629,-9.46094609460945,25.4,중고PER(15~30),중PBR(0.8~1.5),무배당
2022-12-28,205470,A,실행,3.65,2.73,4422.0,1.24,-5.62500000000001,-5.52631578947369,41.4,저PER(<8),중고PBR(1.5~3),배당<2%
2022-12-29,024110,A,실행,3.41,0.29,2877.0,7.94,7.0264765784114,5.7026476578411405,9.0,저PER(<8),저PBR(<0.8),배당2%+
2022-12-29,001430,A,실행,3.12,0.32,5231.0,9.2,-6.74846625766871,38.036809815950924,68.7,저PER(<8),저PBR(<0.8),배당2%+
2022-12-29,001120,A,실행,3.49,0.69,9733.0,6.77,-5.69955817378498,-7.658321060382909,10.9,저PER(<8),저PBR(<0.8),배당2%+
2023-01-04,079550,A,실행,19.09,2.63,4829.0,1.3,6.98717948717948,-3.2051282051282,14.1,중고PER(15~30),중고PBR(1.5~3),배당<2%
2023-01-18,115450,A,실행,0.0,3.02,0.0,0.0,7.51072961373391,-6.6384552362769895,11.6,적자/무실적,고PBR(3+),무배당
2023-01-30,052020,A,실행,0.0,31.2,0.0,0.0,11.806656101426299,17.511885895404113,83.4,적자/무실적,고PBR(3+),무배당
2023-02-06,003530,A,실행,5.08,0.39,659.0,5.98,-6.34645669291338,-12.755905511811019,3.9,저PER(<8),저PBR(<0.8),배당2%+
2023-02-13,145020,A,주의,29.81,2.21,4733.0,0.0,-5.45945945945945,0.30030030030029997,7.4,중고PER(15~30),중고PBR(1.5~3),무배당
2023-02-22,290670,A,실행,96.95,8.49,688.0,0.0,7.65306122448978,23.29931972789116,63.6,고PER(30+),고PBR(3+),무배당
2023-03-06,080580,A,주의,187.5,10.07,108.0,0.0,-5.04854368932038,-8.02248339294838,6.5,고PER(30+),고PBR(3+),무배당
2023-03-10,048550,A,실행,0.0,4.39,0.0,0.0,-9.2011637572735,-26.93266832917705,-2.9,적자/무실적,고PBR(3+),무배당
2023-03-10,000990,A,실행,6.21,1.78,7292.0,0.99,6.928034371643391,27.819548872180448,79.6,저PER(<8),중고PBR(1.5~3),배당<2%
2023-03-10,001390,A,실행,4.22,0.71,5749.0,2.06,8.85416666666665,24.65277777777779,129.5,저PER(<8),저PBR(<0.8),배당2%+
2023-03-13,048550,A,실행,0.0,4.39,0.0,0.0,-6.14958448753462,-19.11357340720221,6.6,적자/무실적,고PBR(3+),무배당
2023-03-13,034120,A,실행,5.69,1.18,7693.0,2.29,6.93196405648266,-14.377406931964051,9.9,저PER(<8),중PBR(0.8~1.5),배당2%+
2023-03-14,034120,A,실행,5.69,1.18,7693.0,2.29,7.07350901525658,-6.24133148404992,18.7,저PER(<8),중PBR(0.8~1.5),배당2%+
2023-03-14,012510,A,실행,20.19,2.19,1704.0,1.31,-6.140000000000001,-6.42857142857142,8.7,중고PER(15~30),중고PBR(1.5~3),배당<2%
2023-03-15,012510,A,실행,20.19,2.19,1704.0,1.31,-5.94382022471909,-8.84831460674157,6.9,중고PER(15~30),중고PBR(1.5~3),배당<2%
2023-03-16,052020,A,실행,0.0,38.04,0.0,0.0,-6.65217391304348,31.83946488294313,54.8,적자/무실적,고PBR(3+),무배당
2023-03-24,248070,A,실행,80.84,4.13,274.0,0.0,7.14285714285714,14.05152224824355,52.0,고PER(30+),고PBR(3+),무배당
2023-03-24,016790,A,실행,0.0,9.51,0.0,0.11,-8.79544168907385,27.142857142857128,90.4,적자/무실적,고PBR(3+),배당<2%
2023-04-13,092220,A,주의,34.75,1.48,80.0,0.0,-5.78512396694215,-9.71074380165288,1.2,고PER(30+),중PBR(0.8~1.5),무배당
2023-04-19,145020,A,주의,27.02,2.0,4733.0,0.0,-6.818973020017401,-11.22715404699739,30.1,중고PER(15~30),중고PBR(1.5~3),무배당
2023-04-20,235980,A,주의,0.0,9.2,0.0,0.0,-5.39748953974895,-18.82845188284518,3.6,적자/무실적,고PBR(3+),무배당
2023-04-21,225570,A,주의,0.0,8.59,0.0,0.0,11.0865968008825,37.34142305570878,39.0,적자/무실적,고PBR(3+),무배당
2023-04-24,323990,A,주의,0.0,19.71,0.0,0.0,-6.914789377289381,-21.0989010989011,25.1,적자/무실적,고PBR(3+),무배당
2023-04-24,030960,A,주의,0.0,1.59,0.0,0.23,-1.1563981042653901,-6.39810426540284,12.3,적자/무실적,중고PBR(1.5~3),배당<2%
2023-04-25,003380,A,주의,3.88,0.57,4129.0,0.62,-7.72933467741935,-21.16935483870967,6.8,저PER(<8),저PBR(<0.8),배당<2%
2023-04-25,323990,A,주의,0.0,19.71,0.0,0.0,-5.44653349001175,-14.68860164512339,33.7,적자/무실적,고PBR(3+),무배당
2023-04-25,004360,A,주의,19.64,1.14,2342.0,0.43,-5.0,-40.8983451536643,-1.4,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2023-04-26,003380,A,주의,3.88,0.57,4129.0,0.62,-5.098748230714801,-17.515923566878968,12.4,저PER(<8),저PBR(<0.8),배당<2%
2023-04-26,011930,A,주의,0.0,1.78,0.0,0.0,7.073170731707321,1.7073170731707301,50.5,적자/무실적,중고PBR(1.5~3),무배당
2023-04-27,322000,A,주의,0.0,1.85,0.0,0.0,-5.0,-16.99346405228757,1.2,적자/무실적,중고PBR(1.5~3),무배당
2023-04-28,003620,A,주의,0.0,0.0,0.0,0.0,-6.26917510853835,-47.32272069464543,6.5,적자/무실적,,무배당
2023-05-10,033640,A,주의,0.0,2.62,0.0,0.0,7.303370786516861,8.98876404494382,32.9,적자/무실적,중고PBR(1.5~3),무배당
2023-05-22,010580,A,관찰만,0.0,5.61,0.0,0.0,-7.79411764705881,-5.88235294117647,16.7,적자/무실적,고PBR(3+),무배당
2023-06-08,052020,A,관찰만,0.0,18.35,0.0,0.0,-8.442330558858501,-19.500594530321038,4.0,적자/무실적,고PBR(3+),무배당
2023-06-26,008730,A,관찰만,0.0,2.64,0.0,0.7,9.28338762214984,3.2573289902280105,27.0,적자/무실적,중고PBR(1.5~3),배당<2%
2023-07-06,036810,A,관찰만,9.72,1.75,2242.0,0.46,13.53223228556206,20.93766648907831,58.8,중PER(8~15),중고PBR(1.5~3),배당<2%
2023-07-07,014680,A,관찰만,17.02,3.42,14099.0,0.88,7.14285714285714,-17.384987893462462,15.3,중고PER(15~30),고PBR(3+),배당<2%
2023-07-13,006220,A,관찰만,21.62,0.85,636.0,0.73,-7.569737954353339,-26.71174978867286,4.0,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2023-07-18,182400,A,관찰만,0.0,6.74,0.0,0.0,-4.50513950073422,8.00293685756239,24.1,적자/무실적,고PBR(3+),무배당
2023-07-19,003920,A,관찰만,0.0,0.62,0.0,0.19,-5.902612826603311,9.50118764845606,53.2,적자/무실적,저PBR(<0.8),배당<2%
2023-07-26,091810,A,관찰만,0.0,10.53,0.0,0.0,9.32539682539681,-9.52380952380952,29.0,적자/무실적,고PBR(3+),무배당
2023-07-26,402030,A,관찰만,0.0,9.53,0.0,0.0,13.967971530249109,42.34875444839858,72.4,적자/무실적,고PBR(3+),무배당
2023-07-26,101670,A,관찰만,0.0,11.23,0.0,0.0,10.88235294117647,-44.70588235294117,23.5,적자/무실적,고PBR(3+),무배당
2023-07-27,066970,A,관찰만,29.39,6.32,8269.0,0.21,8.15899581589958,-24.43514644351464,10.3,중고PER(15~30),고PBR(3+),배당<2%
2023-07-27,101670,A,관찰만,0.0,11.23,0.0,0.0,-11.29629629629629,-46.19883040935673,22.4,적자/무실적,고PBR(3+),무배당
2023-07-27,101360,A,관찰만,6364.29,5.83,7.0,0.0,-3.9183673469387696,-10.05830903790087,10.5,고PER(30+),고PBR(3+),무배당
2023-08-04,068240,A,관찰만,0.0,2.33,0.0,0.0,7.654145995747689,14.8830616583983,33.9,적자/무실적,중고PBR(1.5~3),무배당
2023-08-04,217820,A,관찰만,8390.0,2.82,1.0,0.0,18.02721088435375,-23.69614512471655,82.3,고PER(30+),중고PBR(1.5~3),무배당
2023-08-07,225570,A,관찰만,195.45,5.78,110.0,0.0,-7.0234463276836205,-15.48022598870057,5.2,고PER(30+),고PBR(3+),무배당
2023-08-07,048410,A,관찰만,0.0,16.93,0.0,0.0,10.25917926565873,21.59827213822893,78.0,적자/무실적,고PBR(3+),무배당
2023-08-08,101670,A,관찰만,0.0,10.15,0.0,0.0,-7.105304518664051,-49.90176817288801,4.3,적자/무실적,고PBR(3+),무배당
2023-08-09,217820,A,관찰만,8390.0,2.82,1.0,0.0,7.285546415981201,-19.15393654524089,89.0,고PER(30+),중고PBR(1.5~3),무배당
2023-08-16,073640,A,주의,10.91,4.11,389.0,0.0,-5.0,-13.271028037383182,23.0,중PER(8~15),고PBR(3+),무배당
2023-08-16,068760,A,주의,134.6,9.8,659.0,0.0,-7.9442315879097505,-20.05108556832694,70.2,고PER(30+),고PBR(3+),무배당
2023-08-16,088390,A,주의,22.44,1.58,1609.0,0.0,7.91304347826087,-15.304347826086959,25.2,중고PER(15~30),중고PBR(1.5~3),무배당
2023-08-17,010690,A,주의,8.05,1.67,2254.0,0.55,-6.67080745341615,-16.07142857142857,12.6,중PER(8~15),중고PBR(1.5~3),배당<2%
2023-08-17,145720,A,주의,14.4,3.31,9980.0,0.21,-5.01539708265802,-21.15072933549432,17.7,중PER(8~15),고PBR(3+),배당<2%
2023-08-18,217820,A,주의,8390.0,2.82,1.0,0.0,-0.92517006802721,-19.04761904761904,12.6,고PER(30+),중고PBR(1.5~3),무배당
2023-08-21,074610,A,주의,0.0,6.76,0.0,0.0,7.5581395348837095,-22.59136212624585,39.2,적자/무실적,고PBR(3+),무배당
2023-08-21,217820,A,주의,8390.0,2.82,1.0,0.0,8.77906976744185,-19.99999999999999,15.5,고PER(30+),중고PBR(1.5~3),무배당
2023-08-24,263750,A,관찰만,0.0,4.91,0.0,0.0,9.14567360350493,7.33844468784228,17.4,적자/무실적,고PBR(3+),무배당
2023-08-31,007460,A,관찰만,0.0,2.1,0.0,0.0,-5.98039215686274,-52.57997936016512,1.1,적자/무실적,중고PBR(1.5~3),무배당
2023-09-08,361610,B,관찰만,0.0,2.96,0.0,0.0,-8.184280532043541,-21.76541717049577,6.4,적자/무실적,중고PBR(1.5~3),무배당
2023-09-13,402030,A,관찰만,0.0,10.67,0.0,0.0,9.50354609929078,-5.08911663139132,27.7,적자/무실적,고PBR(3+),무배당
2023-09-14,323990,A,관찰만,0.0,27.42,0.0,0.0,-6.97916666666667,-41.25,1.4,적자/무실적,고PBR(3+),무배당
2023-09-15,095660,A,관찰만,56.4,1.62,625.0,0.0,-6.44137931034483,-24.137931034482758,2.3,고PER(30+),중고PBR(1.5~3),무배당
2023-09-18,180640,A,관찰만,4.38,1.21,10143.0,0.38,11.837455830388679,24.61719670200235,105.9,저PER(<8),중PBR(0.8~1.5),배당<2%
2023-09-19,217270,A,관찰만,0.0,1.17,0.0,0.0,-6.2864583333333295,-18.75,1.0,적자/무실적,중PBR(0.8~1.5),무배당
2023-09-19,035420,B,관찰만,42.84,1.41,5007.0,0.43,-9.58009111617312,-6.83371298405467,7.3,고PER(30+),중PBR(0.8~1.5),배당<2%
2023-09-22,126340,A,주의,26.26,5.02,2098.0,0.0,-5.916988416988421,-9.74903474903474,3.1,중고PER(15~30),고PBR(3+),무배당
2023-09-22,122870,A,주의,44.58,3.68,1828.0,0.31,-7.897213855421691,-16.71686746987951,3.6,고PER(30+),고PBR(3+),배당<2%
2023-09-25,151860,A,주의,1.14,0.68,13572.0,0.97,-5.0,-6.403940886699511,12.5,저PER(<8),저PBR(<0.8),배당<2%
2023-09-25,042660,B,주의,0.0,5.52,0.0,0.0,-9.57600644122383,-24.79871175523349,2.6,적자/무실적,고PBR(3+),무배당
