code,last_ym,mkt,cls,terminal_ret,last_close,ret6,ret12,peak12,flat_months,mcap_last,recent
035320,2000-06,KOSDAQ,완만형,-0.3,5350.0,0.019,,0.0,2,34956900000,0
035330,2000-06,KOSDAQ,완만형,-0.3,4300.0,-0.1224,,-0.1224,2,140203650000,0
035590,2000-06,KOSPI,완만형,-0.3,4150.0,-0.1263,,-0.1263,1,194419440000,0
034330,2000-07,KOSDAQ,완만형,-0.3,3730.0,-0.2261,,-0.254,2,131582725100,0
034340,2000-07,KOSDAQ,완만형,-0.3,3660.0,-0.183,,-0.3222,2,96578359800,0
035410,2000-07,KOSDAQ,완만형,-0.3,3440.0,-0.181,,-0.2182,3,28274529600,0
035470,2000-07,KOSDAQ,완만형,-0.3,4150.0,-0.1461,,-0.1461,2,247359505000,0
035520,2000-07,KOSDAQ,완만형,-0.3,4100.0,-0.0024,,-0.0889,1,70794690400,0
035530,2000-07,KOSDAQ,완만형,-0.3,3970.0,-0.1729,,-0.286,2,5655741400,0
035540,2000-07,KOSDAQ,완만형,-0.3,3740.0,-0.178,,-0.252,1,71755129000,0
035670,2000-07,KOSDAQ,완만형,-0.3,3670.0,-0.0938,,-0.0938,2,42980067300,0
035680,2000-07,KOSDAQ,완만형,-0.3,3140.0,-0.2415,,-0.3022,2,41028841400,0
035700,2000-07,KOSDAQ,완만형,-0.3,5010.0,-0.0347,,-0.0807,1,58406580000,0
035880,2000-07,KOSDAQ,완만형,-0.3,4580.0,0.0505,,-0.0984,1,23115000000,0
015265,2000-08,KOSPI,완만형,-0.3,31450.0,-0.0172,1.279,-0.0172,1,12075168000,0
035790,2000-08,KOSDAQ,완만형,-0.3,3720.0,-0.1247,,-0.2846,2,18667704000,0
035820,2000-08,KOSDAQ,완만형,-0.3,5410.0,0.0734,,-0.0018,1,92820210000,0
035860,2000-08,KOSDAQ,완만형,-0.3,4670.0,-0.0189,,-0.1352,1,30929052000,0
035940,2000-08,KOSDAQ,완만형,-0.3,8310.0,0.0134,,-0.258,2,6980400000,0
036040,2000-08,KOSDAQ,완만형,-0.3,6600.0,0.056,,0.0,2,43536900000,0
036330,2000-08,KOSDAQ,완만형,-0.3,4240.0,-0.0578,,-0.1686,1,41780602500,0
036390,2000-08,KOSPI,완만형,-0.3,3950.0,-0.0516,,-0.1222,1,109533725500,0
036430,2000-08,KOSDAQ,완만형,-0.3,2910.0,-0.3809,,-0.418,1,2746260000,0
036440,2000-08,KOSDAQ,완만형,-0.3,4490.0,-0.0646,,-0.2517,1,2483865000,0
034760,2000-09,KOSDAQ,완만형,-0.3,8460.0,-0.3122,-0.1706,-0.3122,2,11433690000,0
035970,2000-09,KOSDAQ,완만형,-0.3,4810.0,0.0169,,0.0,2,19378047000,0
035980,2000-09,KOSDAQ,완만형,-0.3,5270.0,0.0733,,-0.0259,2,29954521900,0
036300,2000-09,KOSDAQ,완만형,-0.3,5150.0,0.0078,,-0.0283,2,36536675000,0
036310,2000-09,KOSDAQ,완만형,-0.3,5400.0,0.0865,,0.0,2,20150640000,0
036400,2000-09,KOSDAQ,완만형,-0.3,4600.0,-0.1466,,-0.302,2,27131260000,0
036650,2000-09,KOSDAQ,완만형,-0.3,3660.0,-0.1586,,-0.3094,1,13952939000,0
036870,2000-09,KOSPI,완만형,-0.3,4060.0,-0.188,,-0.188,1,75021492000,0
036970,2000-09,KOSDAQ,완만형,-0.3,3750.0,-0.2155,,-0.25,1,7995948800,0
036950,2000-10,KOSDAQ,완만형,-0.3,5340.0,0.0038,,-0.1025,2,15381870000,0
036960,2000-10,KOSDAQ,완만형,-0.3,4950.0,0.06,,-0.0159,2,11668635000,0
037040,2000-10,KOSDAQ,완만형,-0.3,4040.0,-0.1513,,-0.3034,1,11404984000,0
037530,2000-10,KOSDAQ,완만형,-0.3,4790.0,-0.2421,,-0.3177,2,7987804000,0
038270,2000-10,KOSPI,완만형,-0.3,4090.0,-0.0767,,-0.3009,1,109556866800,0
037180,2000-11,KOSDAQ,완만형,-0.3,4950.0,-0.2067,,-0.2067,2,11836440000,0
037190,2000-11,KOSDAQ,완만형,-0.3,3460.0,-0.1263,,-0.3593,2,21828794000,0
037360,2000-11,KOSDAQ,완만형,-0.3,3500.0,-0.1667,,-0.3,1,39697200000,0
037430,2000-11,KOSDAQ,완만형,-0.3,2980.0,-0.1722,,-0.4016,2,11974563800,0
037480,2000-11,KOSPI,완만형,-0.3,2720.0,-0.2116,,-0.4213,1,144571392000,0
037490,2000-11,KOSDAQ,완만형,-0.3,3300.0,-0.0959,,-0.3125,1,149376290000,0
037670,2000-11,KOSDAQ,완만형,-0.3,2590.0,-0.26,,-0.4489,2,17066287000,0
038020,2000-11,KOSDAQ,완만형,-0.3,2520.0,-0.3,,-0.4437,1,22361980000,0
038310,2000-11,KOSDAQ,완만형,-0.3,2590.0,-0.3443,,-0.4768,1,7963280000,0
002080,2000-12,KOSPI,완만형,-0.3,1380.0,-0.1636,-0.3429,-0.4413,2,4540200000,0
007367,2000-12,KOSPI,완만형,-0.3,34550.0,,,0.0,3,198040600000,0
022060,2000-12,KOSDAQ,완만형,-0.3,4100.0,-0.1145,-0.4938,-0.5154,2,147600000000,0
024081,2000-12,KOSDAQ,완만형,-0.3,9440.0,,,-0.5832,1,8730404640,0
037770,2000-12,KOSDAQ,완만형,-0.3,3800.0,-0.0078,,-0.1739,1,70007000000,0
037780,2000-12,KOSDAQ,완만형,-0.3,3120.0,-0.202,,-0.2727,1,135774127000,0
038030,2000-12,KOSDAQ,완만형,-0.3,3560.0,-0.1078,,-0.2071,1,144046815000,0
038380,2001-01,KOSDAQ,완만형,-0.3,3610.0,-0.1042,,-0.3252,2,20328632000,0
038480,2001-01,KOSDAQ,완만형,-0.3,3660.0,0.0223,,-0.1181,1,104123870000,0
038770,2001-01,KOSDAQ,완만형,-0.3,3000.0,-0.1758,,-0.4854,2,14143500000,0
039050,2001-01,KOSDAQ,완만형,-0.3,2780.0,-0.2908,,-0.3822,2,25760592000,0
039160,2001-01,KOSDAQ,완만형,-0.3,3150.0,-0.2125,,-0.241,1,3943836000,0
039170,2001-01,KOSDAQ,완만형,-0.3,3360.0,0.05,,-0.4,1,22480920000,0
039180,2001-01,KOSDAQ,완만형,-0.3,3250.0,-0.0767,,-0.2477,1,31098723000,0
039270,2001-01,KOSDAQ,완만형,-0.3,2500.0,-0.3036,,-0.4407,1,2549987000,0
039280,2001-01,KOSDAQ,완만형,-0.3,4780.0,-0.0165,,-0.0165,1,32013540000,0
039920,2001-01,KOSDAQ,완만형,-0.3,2640.0,-0.2667,,-0.472,1,20789500000,0
038580,2001-02,KOSDAQ,완만형,-0.3,4660.0,0.0495,,0.0,2,82571472000,0
038760,2001-02,KOSDAQ,완만형,-0.3,3720.0,-0.1733,,-0.2706,2,23652504000,0
038940,2001-02,KOSDAQ,완만형,-0.3,3340.0,-0.1211,,-0.3399,2,72062504000,0
039220,2001-02,KOSDAQ,완만형,-0.3,4140.0,-0.1357,,-0.1357,1,14317380000,0
039380,2001-02,KOSDAQ,완만형,-0.3,4140.0,-0.08,,-0.31,2,36711118800,0
039520,2001-02,KOSDAQ,완만형,-0.3,2990.0,-0.1206,,-0.4091,2,28272244000,0
039720,2001-02,KOSDAQ,완만형,-0.3,3210.0,-0.0418,,-0.1727,2,70511181000,0
040260,2001-02,KOSDAQ,완만형,-0.3,4420.0,0.04,,-0.116,1,7776495000,0
040380,2001-02,KOSDAQ,완만형,-0.3,7600.0,-0.0909,,-0.0909,1,25893181000,0
040520,2001-02,KOSDAQ,완만형,-0.3,3020.0,-0.2073,,-0.3824,2,5878732000,0
011290,2001-03,KOSPI,완만형,-0.3,2550.0,-0.1327,0.2879,-0.1414,2,5647099950,0
034190,2001-03,KOSPI,완만형,-0.3,3650.0,0.0,-0.2685,-0.2685,1,28643143000,0
039540,2001-03,KOSDAQ,완만형,-0.3,4500.0,0.0638,-0.1964,-0.1964,3,180725040000,0
040860,2001-03,KOSDAQ,완만형,-0.3,3200.0,0.0596,,-0.4286,2,6368960000,0
040940,2001-03,KOSDAQ,완만형,-0.3,4800.0,-0.0661,,-0.1652,1,4140445000,0
040950,2001-03,KOSDAQ,완만형,-0.3,5130.0,0.0732,,-0.0116,1,19149990000,0
003497,2001-04,KOSPI,완만형,-0.3,6100.0,-0.0302,-0.3776,-0.3776,1,2165312600,0
042310,2001-04,KOSDAQ,완만형,-0.3,4250.0,-0.0093,,-0.15,3,19299250000,0
042460,2001-04,KOSDAQ,완만형,-0.3,4890.0,0.0316,,-0.1011,2,27612363000,0
043380,2001-04,KOSDAQ,완만형,-0.3,2380.0,-0.2273,,-0.5501,1,5623281400,0
044410,2001-04,KOSDAQ,완만형,-0.3,5280.0,-0.0019,,-0.0365,1,8781168000,0
045090,2001-04,KOSDAQ,완만형,-0.3,4590.0,-0.0418,,-0.1105,2,3538890000,0
044240,2001-05,KOSDAQ,완만형,-0.3,10750.0,0.0337,,-0.0227,2,51153638500,0
045080,2001-05,KOSDAQ,완만형,-0.3,3960.0,-0.1628,,-0.2514,1,14012634000,0
044740,2001-06,KOSDAQ,완만형,-0.3,3820.0,-0.2751,-0.251,-0.331,2,1723507600,0
044890,2001-06,KOSDAQ,완만형,-0.3,5340.0,-0.1785,,-0.288,2,11352840000,0
045790,2001-06,KOSDAQ,완만형,-0.3,10700.0,0.0338,,0.0,2,104757280000,0
045800,2001-06,KOSDAQ,완만형,-0.3,5310.0,-0.0328,,-0.2676,2,23844024000,0
045870,2001-06,KOSDAQ,완만형,-0.3,5390.0,0.0466,,-0.0092,2,32808391000,0
046520,2001-06,KOSDAQ,완만형,-0.3,4620.0,-0.0253,,-0.0959,1,15026568000,0
025080,2001-08,KOSDAQ,완만형,-0.3,610.0,-0.1757,-0.2469,-0.2469,1,4000000000,0
035930,2001-08,KOSDAQ,완만형,-0.3,10650.0,0.029,0.0441,0.0,3,8074830000,0
003320,2001-09,KOSPI,완만형,-0.3,4300.0,-0.0205,0.075,-0.1313,2,102544065100,0
049990,2001-09,KOSDAQ,완만형,-0.3,10650.0,0.024,,0.0,2,92525070000,0
049850,2001-10,KOSDAQ,완만형,-0.3,5290.0,0.0413,,-0.0347,2,22928976000,0
050350,2001-10,KOSDAQ,완만형,-0.3,5430.0,-0.095,,-0.4278,1,30518361000,0
051070,2001-11,KOSDAQ,완만형,-0.3,10550.0,0.0394,,0.0,1,24539550000,0
008980,2001-12,KOSPI,완만형,-0.3,1315.0,-0.0331,0.1955,-0.0836,2,101417664185,0
011450,2001-12,KOSPI,완만형,-0.3,36400.0,-0.0558,0.3481,-0.0854,3,43680000000,0
004290,2002-01,KOSPI,완만형,-0.3,2565.0,-0.0639,-0.2274,-0.5903,2,19103309460,0
051960,2002-01,KOSDAQ,완만형,-0.3,5220.0,0.0156,,-0.0243,1,56676360000,0
066030,2002-05,KOSDAQ,완만형,-0.3,15400.0,,,0.0,2,62832000000,0
021930,2002-07,KOSDAQ,완만형,-0.3,1990.0,-0.2893,0.157,-0.3518,2,23689831620,0
060580,2002-09,KOSDAQ,완만형,-0.3,5170.0,0.0117,,-0.0058,2,96210970240,0
007360,2002-12,KOSPI,완만형,-0.3,17100.0,-0.0058,0.0118,-0.145,2,2331622671300,0
016365,2002-12,KOSPI,완만형,-0.3,30700.0,-0.0315,-0.2521,-0.3604,1,28244000000,0
016367,2003-01,KOSPI,완만형,-0.3,30100.0,-0.1351,-0.2632,-0.3663,1,64736000000,0
038280,2003-01,KOSDAQ,완만형,-0.3,3360.0,-0.0455,0.1163,-0.1429,2,44983008000,0
038370,2003-01,KOSDAQ,완만형,-0.3,5200.0,-0.0095,0.0947,-0.0511,2,47745360000,0
051990,2003-01,KOSDAQ,완만형,-0.3,5100.0,0.0282,-0.0377,-0.0377,1,20301000000,0
039370,2003-04,KOSDAQ,완만형,-0.3,4210.0,-0.0644,-0.1229,-0.1247,3,17282892000,0
045070,2003-05,KOSDAQ,완만형,-0.3,3970.0,0.073,-0.1178,-0.1178,1,3093054000,0
045550,2003-05,KOSDAQ,완만형,-0.3,3710.0,-0.0608,-0.2505,-0.2505,1,2782783200,0
067410,2003-05,KOSDAQ,완만형,-0.3,5240.0,0.0214,-0.0643,-0.1643,3,63457343200,0
004155,2003-06,KOSPI,완만형,-0.3,4655.0,0.0414,0.3493,0.0,2,4018205310,0
045280,2003-06,KOSDAQ,완만형,-0.3,4700.0,0.0307,-0.0543,-0.0543,2,111774319000,0
005895,2003-07,KOSPI,완만형,-0.3,3580.0,0.0377,-0.1826,-0.2967,1,30949800000,0
005897,2003-07,KOSPI,완만형,-0.3,3610.0,-0.011,-0.1614,-0.2707,1,16803530700,0
01683C,2003-07,KOSPI,완만형,-0.3,8080.0,0.0604,-0.178,-0.2,2,161600000000,0
000980,2003-10,KOSPI,완만형,-0.3,5700.0,-0.1094,-0.2127,-0.2127,2,182593110300,0
010510,2003-11,KOSPI,완만형,-0.3,1460.0,-0.107,-0.4974,-0.4974,2,38455226160,0
021090,2003-12,KOSDAQ,완만형,-0.3,15000.0,0.0989,-0.1803,-0.1803,1,10692449300,0
000107,2004-01,KOSPI,완만형,-0.3,65000.0,0.0301,0.3265,0.0,2,767585000,0
022610,2004-02,KOSDAQ,완만형,-0.3,30500.0,0.0683,0.6944,0.0,2,26985485000,0
000887,2004-03,KOSPI,완만형,-0.3,6500.0,-0.1436,-0.1192,-0.1436,1,549252000,0
012337,2004-03,KOSPI,완만형,-0.3,69400.0,-0.0622,-0.1718,-0.2228,1,213440000,0
052540,2004-03,KOSDAQ,완만형,-0.3,5010.0,-0.0176,-0.004,-0.0291,2,112648081470,0
009837,2004-04,KOSPI,완만형,-0.3,8180.0,0.0225,0.8826,-0.2495,2,1818953880,0
002950,2004-05,KOSPI,완만형,-0.3,1570.0,0.0363,-0.0571,-0.0571,2,73717134730,0
002955,2004-05,KOSPI,완만형,-0.3,1125.0,0.0045,-0.1541,-0.3304,2,1282500000,0
002957,2004-05,KOSPI,완만형,-0.3,2350.0,-0.2598,-0.3717,-0.4869,2,247673550,0
001280,2004-06,KOSPI,완만형,-0.3,3545.0,-0.1943,-0.2393,-0.2938,1,123586548750,0
000010,2004-07,KOSPI,완만형,-0.3,2160.0,-0.4286,-0.4271,-0.4783,2,1553295806640,0
016830,2004-07,KOSPI,완만형,-0.3,15500.0,0.0839,0.8171,-0.0127,1,3188148210500,0
036060,2004-09,KOSPI,완만형,-0.3,895.0,-0.1826,-0.4406,-0.5265,1,113360700000,0
010200,2004-10,KOSPI,완만형,-0.3,2670.0,-0.1785,-0.2974,-0.3399,2,3005191800,0
003050,2004-12,KOSPI,완만형,-0.3,1950.0,-0.0152,0.4552,-0.0274,1,76000000000,0
004175,2004-12,KOSPI,완만형,-0.3,276000.0,0.0395,0.0299,-0.0831,1,870000000000,0
002105,2005-03,KOSPI,완만형,-0.3,173000.0,-0.1722,-0.3038,-0.3038,1,56112000,0
004660,2005-03,KOSPI,완만형,-0.3,17300.0,-0.2559,0.2056,-0.2559,2,51900000000,0
001670,2005-04,KOSPI,완만형,-0.3,950.0,-0.0594,-0.163,-0.4062,1,4740306750,0
030950,2005-04,KOSDAQ,완만형,-0.3,1700.0,-0.4178,-0.4586,-0.5143,1,1836000000,0
006250,2005-07,KOSPI,완만형,-0.3,24350.0,-0.0061,-0.0337,-0.047,1,59280000000,0
070540,2005-09,KOSPI,완만형,-0.3,5000.0,-0.0234,0.0582,-0.1259,1,55888000000,0
039110,2006-04,KOSDAQ,완만형,-0.3,1800.0,-0.2,0.5,-0.2,1,19801440960,0
003079,2006-05,KOSPI,완만형,-0.3,14000.0,-0.125,1.4561,-0.125,2,538720000,0
063510,2006-07,KOSPI,완만형,-0.3,6430.0,-0.211,-0.3357,-0.4996,2,10996431680,0
003330,2006-10,KOSPI,완만형,-0.3,10200.0,-0.3799,-0.3333,-0.5234,1,203036141800,0
003335,2006-10,KOSPI,완만형,-0.3,10000.0,-0.2674,-0.0196,-0.4152,1,36784544310,0
003040,2006-11,KOSPI,완만형,-0.3,12000.0,-0.1144,-0.2857,-0.2857,2,105600000000,0
006600,2006-11,KOSPI,완만형,-0.3,25250.0,0.0587,-0.0232,-0.0232,2,122142481500,0
006605,2006-11,KOSPI,완만형,-0.3,12450.0,0.0826,-0.0197,-0.0197,2,2171280000,0
064900,2006-12,KOSPI,완만형,-0.3,5130.0,0.027,-0.0375,-0.0375,1,85344000000,0
085450,2007-01,KOSPI,완만형,-0.3,5910.0,0.0944,0.1879,-0.015,1,18177355830,0
014900,2007-04,KOSPI,완만형,-0.3,1000.0,-0.1416,-0.1416,-0.1416,1,9359946685,0
001830,2007-05,KOSPI,완만형,-0.3,1960.0,-0.1347,-0.02,-0.2344,3,521889709600,0
001835,2007-05,KOSPI,완만형,-0.3,1585.0,-0.1267,-0.0593,-0.1636,2,2187165275,0
067910,2007-05,KOSPI,완만형,-0.3,4840.0,-0.4851,-0.4061,-0.595,2,128744000000,0
005330,2007-06,KOSPI,완만형,-0.3,26250.0,0.0714,0.3566,0.0,2,126289065000,0
015675,2007-09,KOSPI,완만형,-0.3,3880.0,-0.0408,-0.0408,-0.0408,1,145098195,0
014827,2007-10,KOSPI,완만형,-0.3,2885.0,0.0341,-0.0303,-0.431,1,392530200,0
032710,2007-10,KOSPI,완만형,-0.3,46350.0,0.0779,-0.2275,-0.2548,2,5810871829050,0
058680,2008-04,KOSDAQ,완만형,-0.3,4020.0,-0.2486,-0.2269,-0.3806,3,41820060000,0
072450,2008-04,KOSPI,완만형,-0.3,5140.0,-0.4985,-0.4159,-0.5196,1,67188000000,0
003660,2008-08,KOSPI,완만형,-0.3,13350.0,-0.1909,-0.1217,-0.3119,2,52836710100,0
073470,2008-08,KOSPI,완만형,-0.3,3620.0,-0.2536,-0.276,-0.276,2,36200000000,0
060000,2008-10,KOSPI,완만형,-0.3,54500.0,-0.2203,-0.2555,-0.2555,2,18332661822000,0
083160,2008-12,KOSPI,완만형,-0.3,3300.0,-0.3265,-0.2086,-0.3629,1,94275600000,0
097957,2009-03,KOSPI,완만형,-0.3,129000.0,-0.3211,-0.3813,-0.5019,1,74212140000,0
016890,2009-04,KOSDAQ,완만형,-0.3,20400.0,0.0049,-0.3837,-0.3837,2,86700000000,0
103160,2009-04,KOSPI,완만형,-0.3,38800.0,0.093,,-0.1387,2,122116636800,0
076850,2009-10,KOSPI,완만형,-0.3,4230.0,-0.4916,-0.436,-0.5913,2,64552338000,0
092970,2009-10,KOSPI,완만형,-0.3,4935.0,0.0271,-0.1027,-0.1027,2,4915260000,0
045380,2009-12,KOSDAQ,완만형,-0.3,6800.0,0.088,-0.0058,-0.1327,2,58667190400,0
000610,2010-01,KOSPI,완만형,-0.3,7400.0,-0.0067,0.5117,-0.1385,2,198130367600,0
015940,2010-01,KOSPI,완만형,-0.3,17800.0,-0.043,-0.0378,-0.11,2,1482511287800,0
037510,2010-01,KOSDAQ,완만형,-0.3,4910.0,-0.002,0.1419,-0.0822,3,3686428000,0
045820,2010-01,KOSPI,완만형,-0.3,6090.0,-0.1148,0.0,-0.1174,2,812406000000,0
083120,2010-01,KOSPI,완만형,-0.3,5080.0,0.0263,0.0583,0.0,2,6399225200,0
012420,2010-04,KOSPI,완만형,-0.3,820.0,0.0186,0.0123,-0.0629,2,100819590400,0
053440,2010-04,KOSDAQ,완만형,-0.3,15500.0,0.0164,0.9695,-0.1777,1,15645500000,0
108070,2010-04,KOSPI,완만형,-0.3,45900.0,-0.0546,0.5,-0.2561,2,1095633000000,0
071057,2010-06,KOSPI,완만형,-0.3,30650.0,-0.0301,-0.0526,-0.1193,2,87345971550,0
084240,2010-07,KOSPI,완만형,-0.3,5110.0,0.0896,0.1169,0.0,2,9755281270,0
114410,2010-07,KOSPI,완만형,-0.3,18000.0,0.0198,,-0.0164,2,308592000000,0
013650,2010-10,KOSDAQ,완만형,-0.3,585.0,0.0354,0.3605,-0.2095,2,21097774620,0
080410,2010-10,KOSPI,완만형,-0.3,5000.0,-0.002,-0.002,-0.0177,2,7420085000,0
084160,2010-10,KOSPI,완만형,-0.3,2760.0,-0.0316,-0.0366,-0.0366,1,11481058400,0
078420,2010-11,KOSPI,완만형,-0.3,5060.0,0.008,0.012,-0.002,1,16335540000,0
086720,2010-12,KOSPI,완만형,-0.3,5090.0,-0.0136,-0.183,-0.183,1,59880000000,0
088010,2010-12,KOSPI,완만형,-0.3,4640.0,-0.0492,-0.0579,-0.0579,3,603181440,0
101380,2010-12,KOSPI,완만형,-0.3,5010.0,-0.0272,-0.0176,-0.06,2,13813521900,0
102000,2010-12,KOSPI,완만형,-0.3,5040.0,-0.0233,-0.0118,-0.0508,3,6141945600,0
082110,2011-01,KOSPI,완만형,-0.3,5100.0,0.0851,0.0886,0.0,2,12144120000,0
094950,2011-01,KOSPI,완만형,-0.3,2505.0,-0.002,-0.0722,-0.0722,2,21373942560,0
005280,2011-03,KOSPI,완만형,-0.3,14350.0,0.0214,0.1811,0.0,1,2529563457500,0
001687,2011-05,KOSPI,완만형,-0.3,8210.0,0.0499,0.0635,0.0,2,8163030590,0
005270,2011-06,KOSPI,완만형,-0.3,15500.0,-0.0064,0.1071,-0.1389,2,2047937500000,0
036550,2011-08,KOSDAQ,완만형,-0.3,16450.0,0.0858,-0.2419,-0.2419,2,381742170950,0
023020,2011-09,KOSDAQ,완만형,-0.3,5350.0,-0.0037,0.049,-0.0932,2,44940000000,0
103150,2011-09,KOSPI,완만형,-0.3,87800.0,-0.1908,-0.3087,-0.3087,2,839712000400,0
103155,2011-09,KOSPI,완만형,-0.3,44900.0,-0.0477,-0.2554,-0.2554,2,16744781500,0
094520,2011-11,KOSPI,완만형,-0.3,4070.0,0.0517,0.081,-0.0073,1,97808696315,0
090090,2011-12,KOSDAQ,완만형,-0.3,1740.0,0.0357,-0.089,-0.1594,2,18877569720,0
114130,2012-02,KOSPI,완만형,-0.3,5200.0,0.0452,0.0256,0.0,1,8372000000,0
114140,2012-02,KOSPI,완만형,-0.3,5100.0,0.018,-0.0778,-0.0778,2,6069000000,0
134000,2012-02,KOSPI,완만형,-0.3,4910.0,-0.0466,-0.0335,-0.0466,1,9820029460,0
108890,2012-05,KOSPI,완만형,-0.3,5090.0,-0.0117,0.0,-0.0193,3,15487393900,0
016140,2012-10,KOSDAQ,완만형,-0.3,5500.0,0.0436,0.1458,-0.0484,1,27300000000,0
121910,2012-10,KOSPI,완만형,-0.3,3590.0,0.0346,0.0879,0.0,1,96550025000,0
121950,2012-10,KOSDAQ,완만형,-0.3,1525.0,0.0339,0.0854,0.0,1,21039334340,0
048460,2012-11,KOSDAQ,완만형,-0.3,577.0,-0.0383,0.2794,-0.171,2,25147377152,0
122290,2012-11,KOSPI,완만형,-0.3,10200.0,0.0429,0.098,0.0,1,49894000000,0
122750,2012-12,KOSPI,완만형,-0.3,10200.0,0.0387,0.0956,0.0,2,40596000000,0
004010,2013-01,KOSPI,완만형,-0.3,13800.0,0.0615,-0.1953,-0.1953,2,899046843600,0
007480,2013-01,KOSPI,완만형,-0.3,2075.0,-0.2343,-0.2482,-0.3879,2,128433907425,0
014300,2013-01,KOSPI,완만형,-0.3,18650.0,-0.079,-0.0858,-0.1874,2,25848900000,0
064420,2013-01,KOSPI,완만형,-0.3,12100.0,-0.0041,-0.2667,-0.2754,2,1189887162200,0
123160,2013-01,KOSDAQ,완만형,-0.3,2030.0,0.0384,0.0798,0.0,1,32522000000,0
124050,2013-02,KOSDAQ,완만형,-0.3,5300.0,0.0579,0.1019,0.0,1,21840000000,0
016570,2013-03,KOSPI,완만형,-0.3,26100.0,-0.0509,0.2,-0.2278,1,54832622000,0
016575,2013-03,KOSPI,완만형,-0.3,15650.0,-0.0515,-0.1541,-0.2272,1,3432000000,0
123290,2013-03,KOSDAQ,완만형,-0.3,2345.0,0.0611,0.0831,0.0,1,26136350000,0
123550,2013-03,KOSDAQ,완만형,-0.3,2125.0,0.0625,0.0925,0.0,1,23125600000,0
123910,2013-03,KOSDAQ,완만형,-0.3,1335.0,0.0595,0.0943,0.0,1,22270000000,0
004940,2013-04,KOSPI,완만형,-0.3,7010.0,-0.0728,-0.1839,-0.1839,1,4830352126740,0
009280,2013-04,KOSPI,완만형,-0.3,18000.0,0.0112,-0.0055,-0.0055,1,70760250750,0
013365,2013-05,KOSPI,완만형,-0.3,4650.0,0.0175,-0.02,-0.1259,2,2704793400,0
123300,2013-05,KOSDAQ,완만형,-0.3,2135.0,0.0729,0.0838,0.0,1,14240450000,0
126680,2013-07,KOSDAQ,완만형,-0.3,1065.0,0.0493,0.0923,-0.0047,1,22341600000,0
128910,2013-07,KOSDAQ,완만형,-0.3,2135.0,0.0517,0.0893,-0.0023,1,26322000000,0
080030,2013-08,KOSPI,완만형,-0.3,5020.0,0.008,-0.002,-0.0059,2,15874244000,0
080960,2014-02,KOSPI,완만형,-0.3,5040.0,0.0182,0.0131,0.0,2,20677104000,0
080970,2014-02,KOSPI,완만형,-0.3,5040.0,0.0182,0.0131,0.0,2,20677104000,0
081220,2014-02,KOSDAQ,완만형,-0.3,2160.0,0.0189,-0.027,-0.234,1,22238718480,0
005560,2014-04,KOSPI,완만형,-0.3,6200.0,0.0801,-0.3641,-0.3641,1,60306792000,0
080980,2014-04,KOSPI,완만형,-0.3,5030.0,0.0265,0.0479,0.0,2,20636078000,0
082930,2014-05,KOSDAQ,완만형,-0.3,8410.0,0.0768,-0.0333,-0.0333,2,71016361160,0
101990,2014-05,KOSPI,완만형,-0.3,1510.0,-0.0351,0.1396,-0.2296,2,31710000000,0
001300,2014-07,KOSPI,완만형,-0.3,70200.0,-0.0702,-0.2103,-0.2345,2,3681123100200,0
080180,2014-07,KOSPI,완만형,-0.3,5050.0,0.0202,0.0306,0.0,2,23052997500,0
053000,2014-11,KOSPI,완만형,-0.3,11900.0,-0.0083,-0.0593,-0.153,2,8047712614900,0
081190,2014-12,KOSPI,완만형,-0.3,5010.0,0.002,0.0111,-0.0138,1,9388776825,0
081200,2014-12,KOSPI,완만형,-0.3,5010.0,0.003,0.0121,-0.0118,1,9529749450,0
003457,2015-01,KOSPI,완만형,-0.3,7030.0,-0.1045,0.2805,-0.1045,2,468286085900,0
003640,2015-01,KOSPI,완만형,-0.3,10500.0,-0.2045,-0.3023,-0.3023,2,108732561000,0
012335,2015-01,KOSPI,완만형,-0.3,141000.0,-0.2932,-0.4719,-0.5268,1,763008000,0
016420,2015-01,KOSPI,완만형,-0.3,7240.0,-0.0511,0.4745,-0.1062,2,869705209960,0
081210,2015-01,KOSPI,완만형,-0.3,5040.0,0.008,0.004,-0.0059,1,6644127000,0
081940,2015-01,KOSPI,완만형,-0.3,5060.0,0.012,0.0316,0.0,2,13518953800,0
950100,2015-01,KOSPI,완만형,-0.3,18000.0,0.0084,0.5859,0.0,2,427338000000,0
081930,2015-02,KOSPI,완만형,-0.3,5030.0,0.0121,0.0414,0.0,2,12231149200,0
082240,2015-03,KOSPI,완만형,-0.3,5020.0,0.0234,0.0913,0.0,2,15657580800,0
082250,2015-03,KOSPI,완만형,-0.3,5060.0,0.0285,0.1048,-0.0039,2,15782342400,0
082260,2015-03,KOSPI,완만형,-0.3,5030.0,0.0286,0.0983,0.0,2,15688771200,0
000365,2015-04,KOSPI,완만형,-0.3,1040.0,-0.0048,-0.3397,-0.3397,1,1185303060,0
004367,2015-04,KOSPI,완만형,-0.3,19950.0,0.0556,0.1433,0.0,2,50048365500,0
033630,2015-06,KOSDAQ,완만형,-0.3,4015.0,-0.0833,0.103,-0.1627,1,1188275734305,0
192520,2015-06,KOSPI,완만형,-0.3,9750.0,-0.1807,-0.2412,-0.296,1,776367028800,0
010520,2015-07,KOSPI,완만형,-0.3,57600.0,-0.2519,-0.3069,-0.3069,2,1313737920000,0
