출발일,code,name,유형,등급,국면,진입월,고점3M,고점6M,고점일수,고점일,고점월,창완결,ex_ret,ex_how,ex_bars,fwd40
2026-04-07,042660,한화오션,B,C,실행,4,17.4,17.4,47,2026-06-17,6,False,-0.0332919768403638,트레일,26,-0.1472291149710504
2026-04-10,042660,한화오션,B,C,실행,4,15.0,15.0,44,2026-06-17,6,False,-0.0528768233387357,트레일,23,-0.1531604538087519
2026-04-10,445680,큐리옥스바이오시스템즈,A,C,실행,4,45.9,45.9,14,2026-04-30,4,False,0.069313593539704,목표,1,-0.0659488559892328
2026-04-14,051910,LG화학,B,C,실행,4,28.1,28.1,16,2026-05-08,5,False,0.2415812591508053,목표,13,0.055636896046852
2026-04-20,018260,삼성에스디에스,B,C,주의,4,116.1,116.1,27,2026-06-01,6,False,0.0951056729699666,목표,17,0.1790878754171301
2026-04-21,019170,신풍제약,A,A,주의,4,5.1,5.1,14,2026-05-13,5,False,-0.0525189393939394,손절,2,-0.2937710437710438
2026-04-23,000250,삼천당제약,B,C,주의,4,20.9,20.9,2,2026-04-27,4,False,0.027828947368421,트레일,8,-0.3723684210526315
2026-04-30,141080,리가켐바이오,B,C,주의,4,15.6,15.6,6,2026-05-12,5,False,-0.0174482006543075,트레일,10,-0.1821155943293347
2026-05-04,000250,삼천당제약,B,C,주의,5,9.4,9.4,5,2026-05-12,5,False,-0.07008547008547,트레일,8,-0.5018315018315018
2026-05-04,128940,한미약품,B,B,주의,5,29.9,29.9,19,2026-06-02,6,False,-0.0550674157303371,손절,4,-0.0202247191011235
2026-05-04,141080,리가켐바이오,B,C,주의,5,16.8,16.8,5,2026-05-12,5,False,-0.0071625344352617,트레일,9,-0.2126721763085399
2026-05-07,049630,재영솔루텍,A,C,주의,5,16.7,16.7,2,2026-05-11,5,False,0.0978260869565217,목표,2,-0.4412238325281803
2026-05-07,389470,인벤티지랩,A,C,주의,5,9.5,9.5,4,2026-05-13,5,False,-0.0551166965888689,손절,2,-0.3258527827648114
2026-05-08,064350,현대로템,B,C,주의,5,7.6,7.6,25,2026-06-16,6,False,-0.0838502242152466,손절,5,-0.1641255605381165
2026-05-12,098070,한텍,A,B,주의,5,5.1,5.1,1,2026-05-13,5,False,-0.0697146562905317,손절,4,-0.4254215304798963
2026-05-12,045390,대아티아이,A,C,주의,5,1.4,1.4,1,2026-05-13,5,False,-0.0900602409638554,손절,3,-0.3879518072289156
2026-05-12,475400,씨메스로보틱스,A,A,주의,5,7.4,7.4,3,2026-05-15,5,False,-0.0550706436420722,트레일,4,-0.4919937205651491
2026-05-13,373220,LG에너지솔루션,B,C,주의,5,15.7,15.7,13,2026-06-02,6,False,-0.0709302325581395,트레일,3,-0.2418604651162791
2026-05-13,377300,카카오페이,A,C,주의,5,13.1,13.1,1,2026-05-14,5,False,0.0812133072407044,목표,1,-0.2397260273972602
2026-05-14,078160,메디포스트,A,C,주의,5,7.8,7.8,1,2026-05-15,5,False,-0.0515388983532083,트레일,2,-0.5201590005678591
2026-05-15,389020,자람테크놀로지,A,C,실행,5,4.0,4.0,7,2026-05-27,5,False,-0.1013122203579418,손절,1,-0.5279642058165548
2026-05-18,108320,LX세미콘,A,A,실행,5,13.4,13.4,4,2026-05-22,5,False,-0.056180926916221,손절,1,-0.2727272727272727
2026-05-18,213420,덕산네오룩스,A,A,실행,5,5.5,5.5,5,2026-05-26,5,False,-0.0712195121951219,트레일,7,-0.2982261640798226
2026-05-18,009470,삼화전기,A,A,실행,5,46.0,46.0,5,2026-05-26,5,False,-0.0560450318159568,손절,2,-0.2819383259911894
2026-05-18,377300,카카오페이,A,C,실행,5,3.1,3.1,5,2026-05-26,5,False,-0.0741853360488798,손절,2,-0.1741344195519348
2026-05-18,348210,넥스틴,A,A,실행,5,21.0,21.0,5,2026-05-26,5,False,-0.0530262096774193,손절,2,-0.3467741935483871
2026-05-18,034220,LG디스플레이,B,C,실행,5,34.1,34.1,9,2026-06-01,6,False,-0.0914309185959671,손절,2,-0.1994025392083644
2026-05-18,389020,자람테크놀로지,A,A,실행,5,9.4,9.4,6,2026-05-27,5,False,-0.0540002450980393,손절,1,-0.471764705882353
2026-05-18,006730,서부T&D,A,A,실행,5,1.2,1.2,1,2026-05-19,5,False,-0.0502326530612244,손절,2,-0.1648979591836734
2026-05-18,056190,SFA,A,A,실행,5,25.5,25.5,5,2026-05-26,5,False,0.0707635009310987,목표,3,-0.1843575418994413
2026-05-18,114190,강원에너지,A,A,실행,5,6.8,6.8,5,2026-05-26,5,False,-0.0619976889613921,손절,2,-0.2854812398042414
2026-05-18,042520,한스바이오메드,A,B,실행,5,51.9,51.9,6,2026-05-27,5,False,0.0836820083682008,목표,1,0.0418410041841004
2026-05-18,214370,케어젠,B,B,실행,5,13.0,13.0,2,2026-05-20,5,False,-0.0374136522753792,손절,9,-0.2532088681446908
2026-05-18,475830,오름테라퓨틱,A,A,실행,5,16.5,16.5,5,2026-05-26,5,False,-0.0982613077679449,손절,1,-0.2861356932153392
2026-05-18,000250,삼천당제약,B,B,실행,5,6.3,6.3,1,2026-05-19,5,False,-0.0962248995983935,손절,2,-0.4870147255689424
2026-05-19,141080,리가켐바이오,A,B,실행,5,15.6,15.6,27,2026-06-29,6,False,-0.1030938123752495,손절,1,-0.3100465735196274
2026-05-19,204620,글로벌텍스프리,A,A,실행,5,6.1,6.1,20,2026-06-18,6,False,-0.051178768382353,손절,1,-0.1387867647058823
2026-05-19,086280,현대글로비스,B,C,실행,5,16.8,16.8,7,2026-05-29,5,False,-0.0070093457943924,트레일,10,-0.1186915887850467
2026-05-19,039200,오스코텍,A,B,실행,5,15.6,15.6,5,2026-05-27,5,False,0.075609756097561,목표,5,-0.2646341463414634
2026-05-19,078160,메디포스트,A,B,실행,5,-0.9,-0.9,1,2026-05-20,5,False,-0.0681369321922317,손절,1,-0.4233048057932851
2026-05-19,382900,범한퓨얼셀,A,B,실행,5,34.2,34.2,5,2026-05-27,5,False,-0.0678571428571428,손절,1,-0.393984962406015
2026-05-19,475830,오름테라퓨틱,A,A,실행,5,25.6,25.6,4,2026-05-26,5,False,0.1041335453100158,목표,3,-0.2782193958664547
2026-05-19,000250,삼천당제약,B,C,실행,5,7.8,7.8,4,2026-05-26,5,False,-0.0525581395348837,손절,1,-0.4963064295485636
2026-05-20,117730,티로보틱스,A,C,실행,5,33.1,33.1,5,2026-05-28,5,False,0.0688849970811442,목표,1,-0.357851722124927
2026-05-20,086280,현대글로비스,B,C,실행,5,18.8,18.8,6,2026-05-29,5,False,0.009501187648456,트레일,9,-0.1140142517814727
2026-05-20,317330,덕산테코피아,A,C,실행,5,17.3,17.3,3,2026-05-26,5,False,0.0816831683168317,목표,2,-0.5242574257425743
2026-05-20,455900,엔젤로보틱스,A,C,실행,5,29.8,29.8,8,2026-06-02,6,False,0.0753968253968253,목표,1,-0.3992063492063492
2026-05-20,247540,에코프로비엠,B,C,실행,5,33.3,33.3,3,2026-05-26,5,False,0.1328522920203734,트레일,8,-0.4108658743633276
2026-05-20,388720,유일로보틱스,A,A,실행,5,30.6,30.6,8,2026-06-02,6,False,0.0716723549488054,목표,1,-0.3458475540386803
2026-05-20,022100,포스코DX,A,A,실행,5,36.6,36.6,7,2026-06-01,6,False,0.0699831365935919,목표,1,-0.4094435075885329
2026-05-22,214370,케어젠,B,C,주의,5,6.8,6.8,2,2026-05-27,5,False,-0.074145342312009,손절,5,-0.3815937149270483
2026-05-27,336370,솔루스첨단소재,A,C,주의,5,40.7,40.7,3,2026-06-01,6,False,0.1031578947368421,목표,2,-0.2578947368421053
2026-05-28,336370,솔루스첨단소재,A,A,주의,5,43.8,43.8,2,2026-06-01,6,False,0.0870967741935484,목표,1,-0.2483870967741935
2026-05-28,101490,에스앤에스텍,A,A,주의,5,4.1,4.1,4,2026-06-04,6,False,-0.0617705278592375,손절,1,-0.3995601173020527
2026-05-28,010130,고려아연,B,A,주의,5,3.2,3.2,2,2026-06-01,6,False,-0.06567326007326,손절,5,-0.2461538461538461
2026-05-28,213420,덕산네오룩스,A,B,주의,5,1.6,1.6,1,2026-05-29,5,False,-0.0926966292134831,손절,3,-0.2434456928838951
2026-05-28,226590,엠디바이스,A,A,주의,5,1.5,1.5,1,2026-05-29,5,False,-0.0515347334410338,손절,1,-0.3914916532040926
2026-05-28,389020,자람테크놀로지,A,C,주의,5,6.7,6.7,1,2026-05-29,5,False,-0.0609620253164556,트레일,2,-0.5043037974683544
2026-05-28,399720,가온칩스,A,A,주의,5,15.8,15.8,10,2026-06-12,6,False,0.0755919854280509,목표,1,-0.0728597449908925
2026-05-28,056190,SFA,A,A,주의,5,3.5,3.5,4,2026-06-04,6,False,-0.0760036496350364,손절,6,-0.2445255474452554
2026-05-28,051370,인터플렉스,A,A,주의,5,0.4,0.4,1,2026-05-29,5,False,-0.0699179580674567,손절,1,-0.3928896991795807
2026-05-28,086390,유니테스트,A,A,주의,5,8.3,8.3,10,2026-06-12,6,False,-0.0586781609195402,손절,1,-0.4767090139140956
2026-05-28,458870,씨어스,A,C,주의,5,36.0,36.0,22,2026-06-30,6,False,-0.0726190476190475,손절,1,-0.1317460317460317
2026-05-29,086390,유니테스트,A,B,주의,5,16.6,16.6,9,2026-06-12,6,False,-0.0530944625407165,손절,1,-0.5100977198697069
2026-05-29,199800,툴젠,A,C,주의,5,15.6,15.6,2,2026-06-02,6,False,0.0172141372141372,트레일,4,-0.1933471933471933
2026-06-01,403550,쏘카,A,B,주의,6,2.3,2.3,2,2026-06-04,6,False,-0.0592009685230023,손절,3,-0.2187247780468119
2026-06-01,174900,앱클론,A,B,주의,6,6.5,6.5,11,2026-06-17,6,False,-0.0637283236994219,손절,4,-0.5138728323699422
2026-06-01,243070,휴온스,A,B,주의,6,15.4,15.4,5,2026-06-09,6,False,-0.0551724137931034,손절,3,-0.176043557168784
2026-06-01,001340,PKC,A,B,주의,6,9.6,9.6,15,2026-06-23,6,False,-0.0696195652173913,손절,1,-0.3307453416149069
2026-06-01,204270,제이앤티씨,A,B,주의,6,31.9,31.9,15,2026-06-23,6,False,-0.0549634273772204,손절,1,-0.3834900731452455
2026-06-02,047810,한국항공우주,B,C,주의,6,13.1,13.1,23,2026-07-06,7,False,-0.0816673469387755,손절,2,-0.1809523809523809
2026-06-02,161000,애경케미칼,A,A,주의,6,6.7,6.7,11,2026-06-18,6,False,-0.0676548672566371,손절,3,-0.3247787610619469
2026-06-02,086280,현대글로비스,B,C,주의,6,2.7,2.7,10,2026-06-17,6,False,-0.0838207674943567,손절,2,-0.1264108352144469
2026-06-02,003670,포스코퓨처엠,B,C,주의,6,4.7,4.7,1,2026-06-04,6,False,-0.0991860674157303,손절,3,-0.4170786516853932
2026-06-02,310210,보로노이,B,B,주의,6,6.4,6.4,1,2026-06-04,6,False,-0.03,손절,1,-0.5703862660944206
2026-06-02,001340,PKC,A,B,주의,6,15.4,15.4,14,2026-06-23,6,False,-0.0717320261437908,손절,3,-0.3006535947712418
2026-06-04,003670,포스코퓨처엠,B,C,주의,6,0.2,0.2,1,2026-06-05,6,False,-0.0951191873589164,손절,2,-0.3783295711060948
2026-06-04,082740,한화엔진,B,C,주의,6,20.9,20.9,9,2026-06-17,6,False,-0.1009301919720768,손절,2,-0.3184991273996509
2026-06-04,455900,엔젤로보틱스,A,B,주의,6,-0.6,-0.6,1,2026-06-05,6,False,-0.0761948529411764,손절,2,-0.2591911764705882
2026-06-05,052020,에스티큐브,A,C,실행,6,13.2,13.2,5,2026-06-12,6,False,-0.0829479768786126,손절,1,
2026-06-05,022100,포스코DX,A,B,실행,6,-0.3,-0.3,6,2026-06-15,6,False,-0.0637321632420091,손절,1,
2026-06-05,388720,유일로보틱스,A,A,실행,6,-1.9,-1.9,1,2026-06-08,6,False,-0.1105945945945946,손절,3,
2026-06-08,397030,에이프릴바이오,A,B,실행,6,16.5,16.5,7,2026-06-17,6,False,-0.0847560975609755,손절,1,
2026-06-08,060370,LS마린솔루션,A,B,실행,6,22.1,22.1,6,2026-06-16,6,False,0.070915619389587,목표,2,
2026-06-08,214370,케어젠,A,C,실행,6,24.6,24.6,4,2026-06-12,6,False,0.1195014662756597,목표,1,
2026-06-08,247540,에코프로비엠,A,A,실행,6,16.8,16.8,5,2026-06-15,6,False,0.1180338134001253,목표,4,
2026-06-08,425420,티에프이,A,B,실행,6,41.2,41.2,4,2026-06-12,6,False,0.0829411764705883,목표,1,
2026-06-08,005385,현대차우,B,C,실행,6,9.3,9.3,5,2026-06-15,6,False,-0.0679423157894737,손절,11,
2026-06-08,265520,AP시스템,A,B,실행,6,28.5,28.5,6,2026-06-16,6,False,0.0881642512077294,목표,1,
2026-06-08,161580,필옵틱스,A,C,실행,6,21.0,21.0,6,2026-06-16,6,False,-0.0464751958224542,트레일,3,
2026-06-08,066970,엘앤에프,B,A,실행,6,17.8,17.8,7,2026-06-17,6,False,-0.0330361155698234,손절,1,
2026-06-08,286940,롯데이노베이트,A,C,실행,6,3.6,3.6,1,2026-06-09,6,False,-0.0681498240321769,손절,10,
2026-06-08,048410,현대바이오,A,C,실행,6,15.0,15.0,6,2026-06-16,6,False,-0.0575056433408578,손절,2,
2026-06-08,253590,네오셈,A,B,실행,6,27.3,27.3,5,2026-06-15,6,False,0.1070826306913996,목표,1,
2026-06-08,003670,포스코퓨처엠,A,B,실행,6,13.5,13.5,7,2026-06-17,6,False,0.0900372935535429,목표,4,
2026-06-08,078520,에이블씨엔씨,A,B,실행,6,11.7,11.7,4,2026-06-12,6,False,0.075609756097561,목표,4,
2026-06-08,117730,티로보틱스,A,B,실행,6,15.8,15.8,6,2026-06-16,6,False,0.0717488789237668,목표,2,
2026-06-08,388720,유일로보틱스,A,B,실행,6,5.5,5.5,2,2026-06-10,6,False,-0.0701413427561837,손절,9,
2026-06-08,086520,에코프로,A,C,실행,6,19.3,19.3,6,2026-06-16,6,False,0.1121673003802281,목표,4,
2026-06-08,105840,우진,A,C,실행,6,28.5,28.5,8,2026-06-18,6,False,0.0815018315018314,목표,1,
2026-06-08,009830,한화솔루션,A,A,실행,6,26.2,26.2,6,2026-06-16,6,False,0.0741007194244605,목표,2,
2026-06-08,042370,비츠로테크,A,B,실행,6,14.8,14.8,7,2026-06-17,6,False,0.0781399808245446,목표,1,
2026-06-08,482630,삼양엔씨켐,A,B,실행,6,63.9,63.9,10,2026-06-22,6,False,0.0959787556904401,목표,1,
2026-06-08,061970,LB세미콘,A,C,실행,6,41.6,41.6,8,2026-06-18,6,False,0.1245398773006134,목표,3,
2026-06-08,099320,쎄트렉아이,A,C,실행,6,17.0,17.0,4,2026-06-12,6,False,0.0765682656826567,목표,1,
2026-06-08,281740,레이크머티리얼즈,A,C,실행,6,25.1,25.1,6,2026-06-16,6,False,0.0887258172114742,목표,4,
2026-06-08,039440,에스티아이,A,C,실행,6,34.2,34.2,4,2026-06-12,6,False,0.0965794768611669,목표,1,
2026-06-08,115180,큐리언트,A,B,실행,6,17.8,17.8,4,2026-06-12,6,False,0.0845665961945032,목표,2,
2026-06-08,226950,올릭스,A,C,실행,6,46.6,46.6,17,2026-07-01,7,False,-0.0186274509803922,트레일,2,
2026-06-08,00088K,한화3우B,A,B,실행,6,14.4,14.4,7,2026-06-17,6,False,0.0871212121212121,목표,6,
2026-06-08,222080,SFA넥셀,A,C,실행,6,15.6,15.6,5,2026-06-15,6,False,0.0916069600818834,목표,2,
2026-06-08,323280,태성,A,C,실행,6,18.1,18.1,5,2026-06-15,6,False,0.0987394957983194,목표,1,
2026-06-08,052020,에스티큐브,A,A,실행,6,20.3,20.3,4,2026-06-12,6,False,0.0777891504605936,목표,1,
2026-06-08,310210,보로노이,A,C,실행,6,24.0,24.0,7,2026-06-17,6,False,0.1201657458563536,목표,2,
2026-06-08,007660,이수페타시스,A,C,실행,6,27.9,27.9,17,2026-07-01,7,False,-0.0101040681173131,트레일,3,
2026-06-08,357780,솔브레인,A,C,실행,6,42.4,42.4,4,2026-06-12,6,False,0.0933641975308641,목표,2,
2026-06-08,089010,켐트로닉스,A,C,실행,6,19.3,19.3,6,2026-06-16,6,False,0.1305555555555555,목표,4,
2026-06-08,137400,피엔티,A,C,실행,6,15.1,15.1,6,2026-06-16,6,False,0.0690104166666667,목표,4,
2026-06-08,376270,HEM파마,A,A,실행,6,25.0,25.0,9,2026-06-19,6,False,0.0842230130486358,목표,4,
2026-06-08,010130,고려아연,A,B,실행,6,15.8,15.8,7,2026-06-17,6,False,0.0726718885987816,목표,4,
2026-06-08,000157,두산2우B,A,B,실행,6,9.5,9.5,4,2026-06-12,6,False,-0.0761990950226244,트레일,3,
2026-06-08,200710,에이디테크놀로지,A,A,실행,6,36.8,36.8,4,2026-06-12,6,False,0.0872641509433962,목표,1,
2026-06-08,003160,디아이,A,B,실행,6,31.1,31.1,4,2026-06-12,6,False,0.0946808510638297,목표,1,
2026-06-08,012030,DB,A,B,실행,6,20.4,20.4,5,2026-06-15,6,False,0.0780162412993039,목표,1,
2026-06-08,383310,에코프로에이치엔,A,C,실행,6,30.3,30.3,9,2026-06-19,6,False,0.0766355140186916,목표,1,
2026-06-08,030530,원익홀딩스,A,A,실행,6,50.2,50.2,4,2026-06-12,6,False,0.1105990783410137,목표,1,
2026-06-08,001430,세아베스틸지주,A,A,실행,6,18.0,18.0,5,2026-06-15,6,False,0.0719101123595504,목표,3,
2026-06-08,014680,한솔케미칼,A,B,실행,6,38.7,38.7,17,2026-07-01,7,False,0.1,목표,1,
2026-06-08,036830,솔브레인홀딩스,A,C,실행,6,26.5,26.5,4,2026-06-12,6,False,0.0919117647058822,목표,2,
2026-06-08,107640,한중엔시에스,A,C,실행,6,16.3,16.3,6,2026-06-16,6,False,0.0829113924050632,목표,2,
2026-06-08,034020,두산에너빌리티,A,B,실행,6,27.4,27.4,8,2026-06-18,6,False,0.078088578088578,목표,1,
2026-06-08,004020,현대제철,A,B,실행,6,11.4,11.4,5,2026-06-15,6,False,-0.0671171171171171,손절,3,
2026-06-08,102940,코오롱생명과학,A,B,실행,6,25.1,25.1,10,2026-06-22,6,False,0.0794183445190157,목표,1,
2026-06-08,083650,비에이치아이,A,A,실행,6,34.8,34.8,4,2026-06-12,6,False,0.0894648829431439,목표,4,
2026-06-08,466100,클로봇,A,C,실행,6,3.7,3.7,6,2026-06-16,6,False,-0.0601333333333333,손절,1,
2026-06-08,058470,리노공업,B,C,실행,6,28.7,28.7,4,2026-06-12,6,False,0.0937132784958871,트레일,8,
2026-06-08,056080,유진로봇,A,B,실행,6,13.4,13.4,4,2026-06-12,6,False,0.0696202531645568,목표,1,
2026-06-08,036200,유니셈,A,B,실행,6,47.3,47.3,4,2026-06-12,6,False,0.1174832962138083,목표,1,
2026-06-08,178920,PI첨단소재,A,C,실행,6,22.9,22.9,5,2026-06-15,6,False,0.0746268656716417,목표,1,
2026-06-08,267260,HD현대일렉트릭,B,A,실행,6,36.4,36.4,6,2026-06-16,6,False,0.1597862767154105,트레일,11,
2026-06-08,445680,큐리옥스바이오시스템즈,A,A,실행,6,3.0,3.0,1,2026-06-09,6,False,-0.0508768459915612,손절,1,
2026-06-08,011930,신성이엔지,A,B,실행,6,24.6,24.6,5,2026-06-15,6,False,0.0893042575285565,목표,1,
2026-06-08,272290,이녹스첨단소재,A,C,실행,6,16.7,16.7,5,2026-06-15,6,False,0.071705426356589,목표,1,
2026-06-09,397030,에이프릴바이오,A,A,실행,6,15.2,15.2,6,2026-06-17,6,False,0.1055488540410132,목표,6,
2026-06-09,267250,HD현대,B,C,실행,6,17.2,17.2,5,2026-06-16,6,False,-0.0036307053941908,트레일,7,
2026-06-09,005387,현대차2우B,B,C,실행,6,4.6,4.6,4,2026-06-15,6,False,-0.0943923232323232,손절,10,
2026-06-09,048410,현대바이오,A,C,실행,6,15.9,15.9,5,2026-06-16,6,False,-0.0510807736063708,손절,1,
2026-06-09,445680,큐리옥스바이오시스템즈,A,B,실행,6,-0.1,-0.1,4,2026-06-15,6,False,-0.0729434763181413,손절,1,
2026-06-09,066970,엘앤에프,B,A,실행,6,13.3,13.3,6,2026-06-17,6,False,-0.0703418209876542,손절,2,
2026-06-09,042520,한스바이오메드,A,C,실행,6,19.5,19.5,24,2026-07-13,7,False,0.0902489626556015,목표,3,
2026-06-09,466100,클로봇,A,C,실행,6,7.5,7.5,5,2026-06-16,6,False,-0.0788674033149171,손절,1,
2026-06-09,329180,HD현대중공업,B,C,실행,6,20.6,20.6,6,2026-06-17,6,False,0.0249999999999999,트레일,10,
2026-06-09,007660,이수페타시스,B,A,실행,6,16.8,16.8,16,2026-07-01,7,False,-0.0470880829015544,손절,1,
2026-06-10,445680,큐리옥스바이오시스템즈,A,C,실행,6,7.7,7.7,3,2026-06-15,6,False,-0.0815751445086705,손절,1,
2026-06-10,035420,NAVER,A,B,실행,6,17.0,17.0,4,2026-06-16,6,False,0.1145374449339207,목표,2,
2026-06-11,035420,NAVER,A,C,실행,6,18.5,18.5,3,2026-06-16,6,False,0.0736607142857141,목표,1,
2026-06-16,092200,디아이씨,A,C,주의,6,1.1,1.1,1,2026-06-17,6,False,-0.0851195743784239,손절,2,
2026-06-16,124500,아이티센글로벌,A,B,주의,6,4.8,4.8,1,2026-06-17,6,False,-0.0775,트레일,3,
2026-06-16,304360,에스바이오메딕스,A,B,주의,6,3.2,3.2,1,2026-06-17,6,False,-0.0786252354048964,손절,2,
2026-06-16,083650,비에이치아이,A,B,주의,6,8.5,8.5,2,2026-06-18,6,False,-0.0449411764705882,트레일,3,
2026-06-17,092200,디아이씨,A,A,주의,6,0.5,0.5,1,2026-06-18,6,False,-0.05249343832021,손절,1,
2026-06-17,247540,에코프로비엠,B,B,주의,6,-0.3,-0.3,1,2026-06-18,6,False,-0.0518788888888889,손절,1,
2026-06-18,001430,세아베스틸지주,A,B,주의,6,-0.6,-0.6,1,2026-06-19,6,False,-0.0554976851851851,손절,1,
2026-06-18,112610,씨에스윈드,A,C,주의,6,3.5,3.5,10,2026-07-02,7,False,-0.0510650224215246,손절,1,
2026-06-18,047050,포스코인터내셔널,A,B,주의,6,2.7,2.7,25,2026-07-24,7,False,-0.0516873889875666,손절,2,
2026-06-18,092200,디아이씨,A,C,주의,6,0.1,0.1,1,2026-06-19,6,False,-0.05,손절,1,
2026-06-18,012750,에스원,A,C,주의,6,15.2,15.2,15,2026-07-09,7,False,-0.05,손절,6,
2026-06-18,267250,HD현대,B,C,주의,6,1.5,1.5,1,2026-06-19,6,False,-0.0905995807127882,손절,3,
2026-06-19,115180,큐리언트,A,B,주의,6,3.5,3.5,6,2026-06-29,6,False,-0.0916666666666666,손절,2,
2026-06-19,079900,전진건설로봇,A,C,주의,6,1.3,1.3,1,2026-06-22,6,False,-0.0970677451971688,손절,2,
2026-06-19,086520,에코프로,B,A,주의,6,2.3,2.3,6,2026-06-29,6,False,-0.0465150862068965,손절,2,
2026-06-19,445090,에이직랜드,A,C,주의,6,3.5,3.5,1,2026-06-22,6,False,-0.0743144424131626,손절,2,
2026-06-19,023160,태광,A,B,주의,6,1.5,1.5,1,2026-06-22,6,False,-0.0728130360205832,손절,2,
2026-06-19,011210,현대위아,A,B,주의,6,-0.7,-0.7,1,2026-06-22,6,False,-0.0786694101508916,손절,2,
2026-06-19,298020,효성티앤씨,A,B,주의,6,14.8,14.8,25,2026-07-27,7,False,-0.0694207836456558,손절,2,
2026-06-19,124500,아이티센글로벌,A,A,주의,6,-0.6,-0.6,1,2026-06-22,6,False,-0.0575969551282051,손절,1,
2026-06-19,066970,엘앤에프,B,A,주의,6,1.6,1.6,1,2026-06-22,6,False,-0.0631127527216174,손절,2,
2026-06-19,011790,SKC,A,C,주의,6,2.0,2.0,2,2026-06-23,6,False,-0.1038127090301003,트레일,2,
2026-06-19,00088K,한화3우B,A,C,주의,6,2.4,2.4,11,2026-07-06,7,False,-0.0658944658944659,손절,2,
2026-06-19,397030,에이프릴바이오,A,C,주의,6,14.6,14.6,6,2026-06-29,6,False,-0.0801587301587302,손절,1,
2026-06-22,002020,코오롱,A,C,주의,6,5.9,5.9,7,2026-07-01,7,False,-0.0732012513034411,트레일,4,
2026-06-22,277810,레인보우로보틱스,B,C,주의,6,1.0,1.0,1,2026-06-23,6,False,-0.0859485165794066,손절,1,
2026-06-22,044490,태웅,A,C,주의,6,8.0,8.0,1,2026-06-23,6,False,-0.058728943338438,손절,1,
2026-06-22,347700,스피어,A,A,주의,6,35.2,35.2,7,2026-07-01,7,False,-0.0669699021820918,손절,1,
2026-06-22,348340,뉴로메카,A,C,주의,6,1.0,1.0,1,2026-06-23,6,False,-0.0628694581280788,손절,1,
2026-06-22,295310,에이치브이엠,A,B,주의,6,8.9,8.9,7,2026-07-01,7,False,-0.0663576158940397,손절,1,
2026-06-22,052690,한전기술,A,A,주의,6,2.9,2.9,1,2026-06-23,6,False,-0.0514006938421509,손절,1,
2026-06-22,354320,알멕,A,A,주의,6,-2.6,-2.6,1,2026-06-23,6,False,-0.063829101951414,손절,1,
2026-06-23,005385,현대차우,A,B,실행,6,6.3,6.3,9,2026-07-06,7,False,-0.05,손절,12,
2026-06-23,376270,HEM파마,A,B,실행,6,16.9,16.9,2,2026-06-25,6,False,0.1144578313253013,목표,2,
2026-06-23,086280,현대글로비스,A,B,실행,6,15.0,15.0,22,2026-07-24,7,False,-0.05,손절,3,
2026-06-23,336370,솔루스첨단소재,A,C,실행,6,3.1,3.1,1,2026-06-24,6,False,-0.0834861553432413,손절,3,
2026-06-23,100790,미래에셋벤처투자,A,C,실행,6,4.9,4.9,2,2026-06-25,6,False,-0.0766502463054187,트레일,3,
2026-06-23,003670,포스코퓨처엠,A,C,실행,6,8.6,8.6,4,2026-06-29,6,False,-0.0549450549450549,손절,3,
2026-06-23,051910,LG화학,A,C,실행,6,6.0,6.0,4,2026-06-29,6,False,-0.0532590051457976,손절,3,
2026-06-23,092870,엑시콘,A,B,실행,6,14.1,14.1,6,2026-07-01,7,False,-0.0568181069958847,손절,3,
2026-06-23,018880,한온시스템,A,B,실행,6,4.3,4.3,2,2026-06-25,6,False,-0.056373417721519,손절,3,
2026-06-23,417200,LS머트리얼즈,A,A,실행,6,9.9,9.9,6,2026-07-01,7,False,-0.0566094717064544,손절,3,
2026-06-23,332570,PS일렉트로닉스,A,C,실행,6,40.5,40.5,25,2026-07-29,7,False,-0.0597103918228278,손절,3,
2026-06-23,437730,삼현,A,B,실행,6,11.4,11.4,1,2026-06-24,6,False,0.0786369593709044,목표,1,
2026-06-23,011210,현대위아,A,C,실행,6,6.0,6.0,6,2026-07-01,7,False,-0.0574921135646687,손절,3,
2026-06-23,448900,한국피아이엠,A,B,실행,6,4.9,4.9,2,2026-06-25,6,False,-0.0575931683587142,손절,2,
2026-06-23,295310,에이치브이엠,A,C,실행,6,19.6,19.6,6,2026-07-01,7,False,-0.0846462121212122,손절,2,
2026-06-23,00680K,미래에셋증권2우B,A,C,실행,6,20.7,20.7,6,2026-07-01,7,False,0.0818601076095311,목표,2,
2026-06-23,097230,HJ중공업,A,C,실행,6,15.1,15.1,4,2026-06-29,6,False,0.0688775510204082,목표,1,
2026-06-23,049070,인탑스,A,C,실행,6,24.2,24.2,19,2026-07-21,7,False,0.1147291539866097,목표,1,
2026-06-23,036570,NC,A,C,실행,6,13.5,13.5,7,2026-07-02,7,False,0.0734989648033126,목표,4,
2026-06-23,000370,한화손해보험,A,B,실행,6,6.1,6.1,13,2026-07-10,7,False,-0.05,손절,3,
2026-06-23,389500,에스비비테크,A,B,실행,6,9.8,9.8,6,2026-07-01,7,False,-0.0578327444051826,손절,3,
2026-06-24,039440,에스티아이,A,B,실행,6,26.0,26.0,5,2026-07-01,7,False,-0.0595419847328244,트레일,2,
